VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,VO_JA,VO_VI,Word_Count_EN,Pause_After
"72","PV_0007","BEAT_06_07","PHASE_RESOLUTION","REFLECT","NARRATION","The final call never comes. You draft it three times on your phone. You delete it three times.","最終呼びかけは来ない。携帯で三回下書きする。三回削除する。","Cuộc gọi cuối cùng không bao giờ đến. Bạn soạn ba lần trên điện thoại. Xoá ba lần.","15","0"
"73","PV_0007","BEAT_06_07","PHASE_RESOLUTION","REFLECT","NARRATION","Because you don't know when to make it. Because you're ten thousand kilometers away watching on a screen that adds a two-second delay to everything  -  including your own relevance.","いつ出すかわからないから。一万キロ離れた画面で見ているから -  - 自分の存在意義を含むすべてに二秒の遅延が加わる画面で。","Vì bạn không biết gọi lúc nào. Vì bạn cách mười nghìn cây số xem trên màn hình thêm hai giây trễ cho mọi thứ  -  kể cả sự liên quan của chính bạn.","28","1.5"
"74","PV_0007","BEAT_06_08","PHASE_RESOLUTION","CRISIS","NARRATION","The regime fractures but doesn't fall. Not cleanly. Not the way you imagined it in all those suburban nights staring at the ceiling planning a country's rebirth from a bedroom that smells like laundry detergent.","政権にひびが入るが倒れない。きれいには。あなたが想像した通りには。洗濯洗剤の匂いがする寝室から国の再生を計画した郊外の夜に想像した通りには。","Chế độ nứt nhưng không sụp. Không gọn. Không như cách bạn tưởng tượng trong bao đêm ngoại ô nhìn trần nhà lên kế hoạch tái sinh đất nước từ phòng ngủ có mùi nước giặt.","28","0.5"
"75","PV_0007","BEAT_06_09","PHASE_RESOLUTION","CONFLICT","NARRATION","Inside the country some chant your name like a prayer. Others burn your father's portrait in the same streets and call you what they called him  -  tyrant, parasite, relic of a dead century.","国内では一部があなたの名前を祈りのように叫ぶ。他の者は同じ通りで父の肖像を燃やし -  - 暴君、寄生虫、死んだ世紀の遺物 -  - と呼ぶ。","Trong nước một số hô tên bạn như cầu nguyện. Số khác đốt ảnh cha bạn trên cùng đường phố và gọi bạn như gọi ông  -  bạo chúa, ký sinh, di vật thế kỷ chết.","28","0.5"
"76","PV_0007","BEAT_06_10","PHASE_RESOLUTION","CONFLICT","NARRATION","You stand before a Western parliament. You speak about your homeland  -  its history, its people, its suffering  -  in a language that isn't yours, to an audience that will forget your name by next week.","西側議会の前に立つ。祖国について話す -  - その歴史、その人々、その苦しみ -  - あなたのものではない言葉で、来週にはあなたの名前を忘れる聴衆に。","Bạn đứng trước nghị viện phương Tây. Nói về quê hương  -  lịch sử, con người, đau khổ  -  bằng ngôn ngữ không phải của bạn, trước khán giả sẽ quên tên bạn tuần sau.","28","0"
"77","PV_0007","BEAT_06_10","PHASE_RESOLUTION","CONFLICT","NARRATION","They applaud politely. Someone takes a photo with you afterward. You smile for it. You both know the photo will never be posted.","丁寧に拍手する。後で誰かが一緒に写真を撮る。笑顔を作る。写真が投稿されないことは互いにわかっている。","Họ vỗ tay lịch sự. Ai đó chụp ảnh với bạn sau đó. Bạn cười cho ảnh. Cả hai biết ảnh sẽ không bao giờ được đăng.","18","0.5"
"78","PV_0007","BEAT_06_11","PHASE_RESOLUTION","CRISIS","NARRATION","Your phone buzzes. A contact inside the country sends a video. Children lying on a hospital floor because there are no more beds. A nurse covers one of them with her own coat. You can see her hands shaking. The child doesn't move.","携帯が振動する。国内の連絡先が動画を送る。ベッドがもうないため病院の床に横たわる子供たち。看護師が自分のコートで一人を覆う。手が震えているのが見える。子供は動かない。","Điện thoại rung. Nguồn tin trong nước gửi video. Trẻ con nằm trên sàn bệnh viện vì không còn giường. Y tá phủ áo khoác lên một đứa. Bạn thấy tay cô ấy run. Đứa trẻ không nhúc nhích.","34","0"
"79","PV_0007","BEAT_06_11","PHASE_RESOLUTION","CRISIS","NARRATION","You watch it three times. You close the phone. You open it again. Watching accomplishes nothing but you can't stop. You watch it a fourth time. Your thumb hovers over the share button. You don't press it.","三回見る。携帯を閉じる。また開く。見ても何にもならないが止められない。四回目を見る。共有ボタンの上に親指が浮かぶ。押さない。","Bạn xem ba lần. Tắt điện thoại. Mở lại. Xem chẳng được gì nhưng không dừng được. Xem lần thứ tư. Ngón tay lơ lửng trên nút chia sẻ. Bạn không bấm.","28","1.0"
"80","PV_0007","BEAT_06_12","PHASE_RESOLUTION","REFLECT","NARRATION","Everything you wanted for forty-seven years is happening. For a second  -  screens flashing, sirens in the feed, your daughter's footsteps upstairs  -  everything blurs. Then you blink. And it's back. You don't mention it.","四十七年間望んだすべてが起きている。一瞬 -  - 画面が点滅し、フィードにサイレン、二階の娘の足音 -  - すべてがぼやける。まばたきする。戻る。言わない。","Tất cả những gì bạn muốn suốt bốn mươi bảy năm đang xảy ra. Một giây  -  màn hình nhấp nháy, còi báo trong feed, tiếng chân con gái tầng trên  -  mọi thứ nhoà. Rồi bạn chớp mắt. Trở lại. Bạn không nhắc.","28","0"
"81","PV_0007","BEAT_06_12","PHASE_RESOLUTION","REFLECT","WEIGHT_LINE","And it looks nothing like any dream you ever had.","そしてそれはあなたが見たどんな夢にも似ていない。","Và nó trông không giống bất kỳ giấc mơ nào bạn từng mơ.","11","2.0"
"82","PV_0007","BEAT_07_01","PHASE_PRESENT","TIME_MARKER","NARRATION","Three in the morning. Your wife and daughters are asleep upstairs.","午前三時。妻と娘たちは二階で眠っている。","Ba giờ sáng. Vợ và con gái bạn ngủ ở tầng trên.","10","0"
"83","PV_0007","BEAT_07_01","PHASE_PRESENT","TIME_MARKER","NARRATION","You sit downstairs. The television is still on. It's always on.","あなたは階下に座っている。テレビはまだついている。いつもついている。","Bạn ngồi tầng dưới. TV vẫn bật. Nó luôn bật.","10","0.5"
"84","PV_0007","BEAT_07_02","PHASE_PRESENT","CRISIS","NARRATION","Six screens on the news channel. Split down the middle. Bombs on the left. Your interview face on the right.","ニュースチャンネルに六画面。真ん中で分割。左に爆弾。右にあなたのインタビュー顔。","Sáu màn hình tin tức. Chia đôi. Bom bên trái. Mặt phỏng vấn của bạn bên phải.","14","0"
"85","PV_0007","BEAT_07_02","PHASE_PRESENT","CRISIS","NARRATION","You watch yourself speaking about the country while the country burns behind your head.","国が燃える中、あなたが国について話しているのを見る。頭の後ろで国が燃えている。","Bạn xem chính mình nói về đất nước trong khi đất nước cháy sau đầu bạn.","12","1.0"
"86","PV_0007","BEAT_07_03","PHASE_PRESENT","REFLECT","NARRATION","Your oldest daughter comes downstairs. She sees you. She stops.","長女が階下に来る。あなたを見る。立ち止まる。","Con gái lớn xuống tầng dưới. Thấy bạn. Dừng lại.","9","0"
"87","PV_0007","BEAT_07_03","PHASE_PRESENT","REFLECT","NARRATION","Dad, are you okay?","パパ、大丈夫?","Ba ơi, ba ổn không?","4","0"
"88","PV_0007","BEAT_07_03","PHASE_PRESENT","REFLECT","NARRATION","In English. She asks it in English.","英語で。彼女は英語で尋ねる。","Bằng tiếng Anh. Con hỏi bằng tiếng Anh.","7","1.0"
"89","PV_0007","BEAT_07_04","PHASE_PRESENT","REFLECT","NARRATION","Your three daughters speak English to each other. At dinner. In the car. In arguments. They use your language only when speaking to you. And even then they switch back halfway through the sentence.","三人の娘は英語で話す。食事中。車の中。口げんかでも。あなたの言葉はあなたに話す時だけ使う。それでも文の途中で切り替える。","Ba đứa con gái nói tiếng Anh với nhau. Lúc ăn. Trong xe. Khi cãi nhau. Chỉ dùng ngôn ngữ bạn khi nói với bạn. Và cũng chuyển lại giữa câu.","28","0"
"90","PV_0007","BEAT_07_04","PHASE_PRESENT","REFLECT","NARRATION","The language is dying inside your own house. Syllable by syllable. Like a leak you can't find.","言葉が自分の家の中で死にかけている。音節ごとに。見つけられない水漏れのように。","Ngôn ngữ đang chết ngay trong nhà bạn. Từng âm tiết. Như vết rỉ bạn không tìm thấy.","15","0.5"
"91","PV_0007","BEAT_07_05","PHASE_PRESENT","REFLECT","NARRATION","You named your daughters as heirs. You broke two thousand five hundred years of male succession. Not because you believed in equality. Because your brother is dead and the line died with him.","娘たちを後継者に指名した。二千五百年の男系を破った。平等を信じたからではない。弟が死んで血統が彼と共に途絶えたから。","Bạn đặt con gái làm người kế vị. Phá vỡ hai nghìn năm trăm năm kế vị nam. Không phải vì bạn tin bình đẳng. Vì em trai đã chết và dòng dõi chết cùng anh ấy.","28","1.0"
"92","PV_0007","BEAT_07_06","PHASE_PRESENT","CONSTRAINT","NARRATION","Your house is listed for eight million dollars. Four bedrooms. Swimming pool. American flag on the neighbor's porch. You are rich by every standard except your own.","家が八百万ドルで売りに出ている。四つの寝室。プール。隣の家のポーチにアメリカ国旗。あなたは自分自身の基準以外すべての基準で裕福。","Nhà rao bán tám triệu đô. Bốn phòng ngủ. Hồ bơi. Cờ Mỹ trên hiên nhà hàng xóm. Bạn giàu theo mọi chuẩn trừ chuẩn của chính mình.","25","0"
"93","PV_0007","BEAT_07_06","PHASE_PRESENT","CONSTRAINT","NARRATION","You are homeless by your own.","自分の基準では無家だ。","Vô gia cư theo chuẩn của chính mình.","6","1.0"
"94","PV_0007","BEAT_07_07","PHASE_PRESENT","CONFLICT","NARRATION","Every interview. Same question. Do you want to be king. You've answered it ten thousand times. You say no. You still carry the title.","毎回のインタビュー。同じ質問。王になりたいか。一万回答えてきた。いいえと言う。それでも称号を持っている。","Mọi phỏng vấn. Cùng câu hỏi. Bạn có muốn làm vua. Đã trả lời mười nghìn lần. Bạn nói không. Vẫn giữ danh hiệu.","20","0"
"95","PV_0007","BEAT_07_07","PHASE_PRESENT","CONFLICT","NARRATION","Maybe you keep it out of duty. Maybe without it you're just a man on a sofa watching the news. You've stopped trying to figure out which one.","義務で持ち続けているのかもしれない。それなしではニュースを見ているソファの上のただの男かもしれない。どちらか見極めるのはやめた。","Có lẽ giữ vì nghĩa vụ. Có lẽ không có nó bạn chỉ là người đàn ông trên sofa xem tin tức. Bạn đã thôi cố tìm ra câu nào đúng.","24","0.5"
"96","PV_0007","BEAT_07_08","PHASE_PRESENT","REFLECT","NARRATION","You call your mother. She is eighty-six. Her voice is clear across the line. She asks the same question she has asked every week since 1979.","母に電話する。八十六歳。電話越しの声は明瞭。1979年以来毎週尋ねてきた同じ質問をする。","Bạn gọi cho mẹ. Tám mươi sáu tuổi. Giọng bà rõ qua điện thoại. Bà hỏi cùng câu hỏi mỗi tuần từ 1979.","22","0"
"97","PV_0007","BEAT_07_08","PHASE_PRESENT","REFLECT","NARRATION","When are we going home.","いつ帰れるの。","Bao giờ mình về nhà.","5","0"
"98","PV_0007","BEAT_07_08","PHASE_PRESENT","REFLECT","NARRATION","You don't answer. She doesn't need you to.","答えない。彼女は答えを必要としていない。","Bạn không trả lời. Bà không cần bạn trả lời.","8","1.5"
"99","PV_0007","BEAT_07_09","PHASE_PRESENT","CONSTRAINT","NARRATION","You look at your hands. Pilot's hands. Trained to fly combat jets. You completed the program. Top marks. Your instructors said you had the reflexes.","手を見る。パイロットの手。戦闘機の訓練を受けた。プログラムを修了した。最優秀成績。教官はあなたに反射神経があると言った。","Bạn nhìn bàn tay. Tay phi công. Huấn luyện lái máy bay chiến đấu. Hoàn thành chương trình. Điểm cao nhất. Giảng viên nói bạn có phản xạ tốt.","21","0"
"100","PV_0007","BEAT_07_09","PHASE_PRESENT","CONSTRAINT","NARRATION","You never flew a single mission. Not one. The hands just sit in your lap now.","一度も任務を飛ばなかった。一度も。今は両手が膝の上に置かれているだけ。","Bạn chưa bay một phi vụ nào. Không một lần. Bàn tay giờ chỉ đặt trên đùi.","13","1.0"
"101","PV_0007","BEAT_07_10","PHASE_PRESENT","CRISIS","NARRATION","The phone lights up. Breaking news. The capital has lost power completely. Three million people in the dark. Candles in apartment windows like a vigil for a country that is still technically alive.","携帯が光る。速報。首都が完全に停電。三百万人が暗闇の中。アパートの窓にろうそく -  - 技術的にはまだ生きている国の弔いのように。","Điện thoại sáng lên. Tin nóng. Thủ đô mất điện hoàn toàn. Ba triệu người trong bóng tối. Nến trong cửa sổ chung cư như canh thức cho đất nước vẫn còn sống về mặt kỹ thuật.","27","0"
"102","PV_0007","BEAT_07_10","PHASE_PRESENT","CRISIS","NARRATION","Forty-seven years ago the palace burned bright every night. You remember the light. You don't remember the smell of the streets.","四十七年前、宮殿は毎晩明るく輝いていた。光を覚えている。通りの匂いは覚えていない。","Bốn mươi bảy năm trước cung điện sáng rực mỗi đêm. Bạn nhớ ánh sáng. Bạn không nhớ mùi đường phố.","15","1.0"
"103","PV_0007","BEAT_07_11","PHASE_PRESENT","REFLECT","NARRATION","You built a whole world for your children here. Schools. Friends. Birthday parties in the backyard. A neighborhood where the mailman knows your name but not your title.","子供たちのためにここに世界を築いた。学校。友達。裏庭での誕生日パーティー。郵便屋があなたの名前を知っているが称号は知らない近所。","Bạn xây cả thế giới cho con ở đây. Trường học. Bạn bè. Tiệc sinh nhật trong sân sau. Khu phố nơi người đưa thư biết tên bạn nhưng không biết danh hiệu.","24","0"
"104","PV_0007","BEAT_07_11","PHASE_PRESENT","REFLECT","WEIGHT_LINE","But you still live there. On the screen.","でもまだそこに住んでいる。画面の中に。","Nhưng bạn vẫn sống ở đó. Trên màn hình.","8","2.0"
"105","PV_0007","BEAT_08_01","CALLBACK_CLOSE","CALLBACK","NARRATION","The living room. TV on mute. The capital is dark now.","居間。テレビはミュート。首都は今暗い。","Phòng khách. TV tắt tiếng. Thủ đô giờ tối.","9","0.5"
"106","PV_0007","BEAT_08_02","CALLBACK_CLOSE","CALLBACK","NARRATION","You were seventeen when you left. You packed one bag. Your mother said something at the gate that you couldn't hear over the engine. You never asked her what it was.","十七歳の時に去った。鞄を一つ詰めた。母がゲートで何か言ったがエンジン音で聞こえなかった。何だったか聞かなかった。","Bạn mười bảy tuổi khi rời đi. Xếp một vali. Mẹ nói gì đó ở cổng mà bạn không nghe qua tiếng động cơ. Bạn chưa bao giờ hỏi bà đó là gì.","28","0"
"107","PV_0007","BEAT_08_03","CALLBACK_CLOSE","CALLBACK","NARRATION","You are sixty-five. Still here. On the sofa. In the suburb. The same suburb where your daughters learned to ride bicycles and forgot how to speak your language.","六十五歳。まだここにいる。ソファの上。郊外で。娘たちが自転車に乗ることを学び、あなたの言葉の話し方を忘れた同じ郊外。","Bạn sáu mươi lăm tuổi. Vẫn ở đây. Trên sofa. Ở ngoại ô. Cùng ngoại ô nơi con gái học đi xe đạp và quên cách nói ngôn ngữ của bạn.","24","0.5"
"108","PV_0007","BEAT_08_04","CALLBACK_CLOSE","REFLECT","NARRATION","You don't know who you are without that country. You've never known.","あの国なしでは自分が誰かわからない。一度もわかったことがない。","Bạn không biết mình là ai nếu không có đất nước đó. Chưa bao giờ biết.","13","0"
"109","PV_0007","BEAT_08_05","CALLBACK_CLOSE","CTA","WEIGHT_LINE","And that country doesn't know who you are anymore.","そしてあの国はもうあなたが誰か知らない。","Và đất nước đó không còn biết bạn là ai nữa.","9","3.0"
