VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,VO_JA,VO_VI,Word_Count_EN,Pause_After
113,PV_0010,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Your co-founder calls. He got removed from the board too. He's not sure what to do.","共同創業者が電話してくる。彼も取締役会から外された。どうすればいいか分からないと言う。","Co-founder gọi. Anh ta cũng bị loại khỏi board. Anh ta không biết phải làm gì.",15,0.5
114,PV_0010,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Sunday. They announce a new CEO. Someone you've never worked with.","日曜日。新しいCEOが発表される。あなたが一度も一緒に働いたことのない人だ。","Chủ Nhật. Họ công bố CEO mới. Người mà bạn chưa bao giờ làm việc cùng.",12,0.5
115,PV_0010,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"You check your phone. Then again. Then again.","あなたは携帯を見る。もう一度。もう一度。","Bạn kiểm tra điện thoại. Lại kiểm tra. Rồi lại.",8,0.5
116,PV_0010,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Seven hundred people sign a letter. Almost everyone who works for you.","七百人が手紙に署名した。あなたの部下のほぼ全員が。","Bảy trăm người ký một lá thư. Gần như tất cả những người làm việc cho bạn.",11,0.5
117,PV_0010,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"They choose you.","彼らはあなたを選ぶ。","Họ chọn bạn.",3,0
118,PV_0010,BEAT_04_04,PHASE_CRISIS,REFLECT,WEIGHT_LINE,"Not the board.","取締役会ではなく。","Không phải ban lãnh đạo.",3,1.5
119,PV_0010,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"The man who helped fire you  -  he signs it too. Publicly.","あなたを追い出すのを手伝った男 -  - 彼も署名する。公に。","Người đã giúp sa thải bạn  -  anh ta cũng ký. Công khai.",12,0.5
120,PV_0010,BEAT_04_44,PHASE_CRISIS,REFLECT,WEIGHT_LINE,"He says he regrets it.","彼は後悔していると言う。","Anh ta nói anh ta hối hận.",5,1.5
121,PV_0010,BEAT_04_05,PHASE_CRISIS,REFLECT,NARRATION,"Forty-eight hours.","四十八時間。","Bốn mươi tám giờ.",3,0.5
122,PV_0010,BEAT_04_05,PHASE_CRISIS,REFLECT,NARRATION,"You don't have a company. You don't have a title. You don't have a desk.","あなたには会社がない。肩書きもない。デスクもない。","Bạn không có company. Không có chức danh. Không có bàn làm việc.",14,0.5
123,PV_0010,BEAT_04_05,PHASE_CRISIS,REFLECT,NARRATION,"But you have something more dangerous.","しかし、あなたにはもっと危険なものがある。","Nhưng bạn có thứ nguy hiểm hơn.",6,0.5
124,PV_0010,BEAT_04_05,PHASE_CRISIS,REFLECT,WEIGHT_LINE,"Loyalty.","忠誠心。","Sự trung thành.",1,2.0
125,PV_0010,BEAT_04_06,PHASE_CRISIS,CONFLICT,NARRATION,"Monday. The biggest competitor calls.","月曜日。最大の競合が電話してくる。","Thứ Hai. Đối thủ lớn nhất gọi.",5,0.5
126,PV_0010,BEAT_04_06,PHASE_CRISIS,CONFLICT,NARRATION,"They offer you a team. Unlimited budget. A fresh start. Everything you'd need to rebuild from scratch  -  faster, cleaner, with none of the mess.","チームを提供すると言う。無制限の予算。ゼロからのスタート。すべてをゼロから再構築するのに必要なものすべて -  - もっと速く、もっとクリーンに、ゴタゴタなしで。","Họ đề nghị bạn một team. Ngân sách không giới hạn. Khởi đầu mới. Mọi thứ bạn cần để build lại từ đầu  -  nhanh hơn, sạch hơn, không rắc rối.",24,0.5
127,PV_0010,BEAT_04_06,PHASE_CRISIS,CONFLICT,NARRATION,"For a few hours, it almost makes sense. Start over. No board. No politics. Just build.","数時間、それはほぼ理にかなっていた。やり直す。取締役会なし。政治なし。ただ作るだけ。","Trong vài giờ, nó gần như có lý. Bắt đầu lại. Không board. Không chính trị. Chỉ build.",15,0.5
128,PV_0010,BEAT_04_06,PHASE_CRISIS,CONFLICT,WEIGHT_LINE,"You say no.","あなたは断る。","Bạn từ chối.",3,1.5
129,PV_0010,BEAT_04_06,PHASE_CRISIS,CONFLICT,NARRATION,"Because this isn't about building something new. It's about taking back what's yours.","なぜなら、これは新しいものを作ることじゃない。あなたのものを取り戻すことだ。","Vì đây không phải chuyện build thứ mới. Đây là chuyện lấy lại thứ của bạn.",14,1.0
130,PV_0010,BEAT_04_07,PHASE_CRISIS,RESOLVE,NARRATION,"Tuesday.","火曜日。","Thứ Ba.",1,0.5
131,PV_0010,BEAT_04_07,PHASE_CRISIS,RESOLVE,NARRATION,"You walk back into that building. Same door. Same hallway.","あなたはあのビルに戻る。同じドア。同じ廊下。","Bạn bước lại vào tòa nhà đó. Cùng cánh cửa. Cùng hành lang.",10,0.5
132,PV_0010,BEAT_04_07,PHASE_CRISIS,RESOLVE,NARRATION,"Something happens in your chest. Not pain. Not panic.","胸の中で何かが起きる。痛みじゃない。パニックでもない。","Có gì đó xảy ra trong ngực bạn. Không phải đau. Không phải hoảng.",10,0
133,PV_0010,BEAT_04_07,PHASE_CRISIS,RESOLVE,NARRATION,"Just a skip. And then it's gone.","ただ一拍飛んだだけ。そして消えた。","Chỉ là một nhịp bỏ. Rồi nó biến mất.",9,0.5
134,PV_0010,BEAT_04_07,PHASE_CRISIS,RESOLVE,NARRATION,"People line the hallway. Some of them are clapping. Some of them are crying.","人々が廊下に並んでいる。拍手している人もいる。泣いている人もいる。","Mọi người đứng dọc hành lang. Vài người vỗ tay. Vài người khóc.",12,0.5
135,PV_0010,BEAT_04_07,PHASE_CRISIS,RESOLVE,NARRATION,"You don't know what to do with that. So you just walk.","どうすればいいか分からない。だから歩くだけだ。","Bạn không biết phải làm gì với điều đó. Nên bạn cứ bước.",13,0.5
136,PV_0010,BEAT_04_07,PHASE_CRISIS,RESOLVE,WEIGHT_LINE,"This time, no one can make you leave.","今度は、誰もあなたを追い出せない。","Lần này, không ai có quyền đuổi bạn nữa.",8,2.0
137,PV_0010,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"The old board is gone. Every one of them.","旧取締役会は消えた。全員。","Ban lãnh đạo cũ đã biến mất. Tất cả.",8,0.5
138,PV_0010,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"The chief scientist  -  the conscience  -  he's gone too. He left before the vote.","あの良心と呼ばれた男 -  - 彼も去った。投票の前に。","Chief scientist  -  lương tâm  -  anh ta cũng đi rồi. Trước khi bỏ phiếu.",14,0.5
139,PV_0010,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"He didn't say goodbye. He just stopped showing up.","さよならも言わなかった。ただ来なくなっただけだ。","Anh ta không chào từ biệt. Chỉ ngừng xuất hiện.",10,1.0
140,PV_0010,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"The new board  -  you picked them yourself.","新しい取締役会 -  - あなた自身が選んだ。","Ban lãnh đạo mới  -  bạn tự chọn.",8,1.0
141,PV_0010,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"You sit at the head of the table. The same table.","テーブルの上座に座る。同じテーブルだ。","Bạn ngồi ở đầu bàn. Cùng cái bàn đó.",10,0
142,PV_0010,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,WEIGHT_LINE,"Different chairs. Your chairs.","椅子は違う。あなたの椅子だ。","Ghế khác. Ghế của bạn.",4,1.5
143,PV_0010,BEAT_05_02,PHASE_RESOLUTION,REFLECT,NARRATION,"Months pass. The company keeps growing. The models keep getting smarter.","数ヶ月が過ぎる。会社は成長し続ける。モデルはどんどん賢くなる。","Vài tháng trôi qua. Company tiếp tục lớn. Các model ngày càng thông minh hơn.",11,0.5
144,PV_0010,BEAT_05_02,PHASE_RESOLUTION,REFLECT,NARRATION,"The valuation doubles. Then doubles again. The company is now worth more than most countries.","評価額が倍になる。さらに倍になる。会社は今、ほとんどの国より価値がある。","Định giá nhân đôi. Rồi nhân đôi lần nữa. Company giờ đáng giá hơn hầu hết các quốc gia.",15,0.5
145,PV_0010,BEAT_05_02,PHASE_RESOLUTION,REFLECT,NARRATION,"And it's still losing money. Billions. Every quarter.","それでもまだ赤字だ。何十億ドル。毎四半期。","Và vẫn đang thua lỗ. Hàng tỷ đô. Mỗi quý.",9,0.5
146,PV_0010,BEAT_05_02,PHASE_RESOLUTION,REFLECT,NARRATION,"You don't think about that part too much.","その部分についてはあまり考えないようにしている。","Bạn không nghĩ nhiều về phần đó.",8,0
147,PV_0010,BEAT_05_02,PHASE_RESOLUTION,REFLECT,WEIGHT_LINE,"You leave it.","放っておく。","Bạn bỏ qua.",3,1.0
148,PV_0010,BEAT_05_03,PHASE_RESOLUTION,CONFLICT,NARRATION,"You convert the nonprofit into a for-profit company.","あなたは非営利組織を営利企業に変えた。","Bạn chuyển tổ chức phi lợi nhuận thành công ty vì lợi nhuận.",8,0.5
149,PV_0010,BEAT_05_03,PHASE_RESOLUTION,CONFLICT,NARRATION,"You sign the papers. You do the interviews. You explain that this is how it has to be.","書類にサインする。インタビューを受ける。こうするしかないと説明する。","Bạn ký giấy tờ. Bạn trả lời phỏng vấn. Bạn giải thích rằng phải thế.",16,0.5
150,PV_0010,BEAT_05_03,PHASE_RESOLUTION,CONFLICT,NARRATION,"The exact thing everyone warned you about.","みんなが警告していたまさにそのことだ。","Đúng điều mà ai cũng từng cảnh báo bạn.",7,0
151,PV_0010,BEAT_05_03,PHASE_RESOLUTION,CONFLICT,WEIGHT_LINE,"The exact thing you said would never happen.","あなた自身が絶対にないと言っていたことだ。","Đúng điều mà bạn từng nói sẽ không bao giờ xảy ra.",9,1.5
152,PV_0010,BEAT_05_04,PHASE_RESOLUTION,REFLECT,NARRATION,"You now control the thing you once said no one should control.","あなたは今、誰もコントロールすべきでないと言ったものをコントロールしている。","Bạn giờ kiểm soát thứ mà chính bạn từng nói không ai nên kiểm soát.",12,1.0
153,PV_0010,BEAT_05_05,PHASE_RESOLUTION,CRISIS,WEIGHT_LINE,"And now there's no one left to stop you.","そして今、あなたを止められる者は誰もいない。","Và giờ  -  không còn ai để ngăn bạn lại.",9,1.0
154,PV_0010,BEAT_05_05,PHASE_RESOLUTION,CRISIS,NARRATION,"Not even the person you see in the mirror. He stopped asking questions a while ago.","鏡の中の自分さえも。彼はしばらく前に質問するのをやめた。","Kể cả người bạn thấy trong gương. Anh ta đã ngừng đặt câu hỏi từ lâu rồi.",16,2.0
155,PV_0010,BEAT_05_06,PHASE_RESOLUTION,CONFLICT,NARRATION,"One of the people who helped you start this  -  he sues you.","最初からあなたと一緒だった人の一人が -  - あなたを訴えた。","Một trong những người từng cùng bạn bắt đầu  -  anh ta kiện bạn.",12,0.5
156,PV_0010,BEAT_05_06,PHASE_RESOLUTION,CONFLICT,NARRATION,"He says you lied. He says the whole thing was a trick  -  the nonprofit, the mission, all of it.","嘘をついたと言う。全部がトリックだったと -  - 非営利も、ミッションも、すべて。","Anh ta nói bạn lừa dối. Anh ta nói toàn bộ là mánh  -  phi lợi nhuận, sứ mệnh, tất cả.",20,0.5
157,PV_0010,BEAT_05_06,PHASE_RESOLUTION,CONFLICT,NARRATION,"Headlines compare you to fraudsters. Magazine covers. Courtrooms.","見出しはあなたを詐欺師と比較する。雑誌の表紙。法廷。","Báo chí so sánh bạn với kẻ lừa đảo. Bìa tạp chí. Phòng xử án.",8,0.5
158,PV_0010,BEAT_05_06,PHASE_RESOLUTION,CONFLICT,NARRATION,"Lawyers who call at seven in the morning. Reporters outside the office.","朝七時に電話してくる弁護士たち。オフィスの外の記者たち。","Luật sư gọi lúc bảy giờ sáng. Phóng viên đứng ngoài văn phòng.",11,0.5
159,PV_0010,BEAT_05_06,PHASE_RESOLUTION,CONFLICT,NARRATION,"You try to explain it to someone once. Not a reporter. Just  -  someone.","一度だけ、誰かに説明しようとした。記者じゃない。ただ -  - 誰かに。","Có lần bạn thử giải thích cho ai đó. Không phải phóng viên. Chỉ  -  ai đó thôi.",13,0.5
160,PV_0010,BEAT_05_06,PHASE_RESOLUTION,CONFLICT,NARRATION,"It doesn't come out right.","うまく言葉にならない。","Nó không ra đúng ý.",5,0
161,PV_0010,BEAT_05_06,PHASE_RESOLUTION,CONFLICT,WEIGHT_LINE,"You stop trying after that.","それ以来、もう試さない。","Từ đó bạn không thử nữa.",5,1.5
162,PV_0010,BEAT_05_07,PHASE_RESOLUTION,REFLECT,NARRATION,"Investigative reports come out. Long ones. The kind with timelines and leaked emails.","調査報告が出る。長いやつ。タイムラインとリークされたメールが含まれている類の。","Các bài điều tra xuất hiện. Dài. Loại có timeline và email bị rò rỉ.",13,0.5
163,PV_0010,BEAT_05_07,PHASE_RESOLUTION,REFLECT,NARRATION,"They say you moved too fast. That you knew the risks and shipped anyway.","あなたは速すぎたと。リスクを知っていながらリリースしたと。","Họ nói bạn đi quá nhanh. Rằng bạn biết rủi ro nhưng vẫn ship.",14,0.5
164,PV_0010,BEAT_05_07,PHASE_RESOLUTION,REFLECT,NARRATION,"They say you told the board one thing and did another.","取締役会には一つのことを言って別のことをしたと。","Họ nói bạn nói với board một đằng rồi làm một nẻo.",11,0.5
165,PV_0010,BEAT_05_07,PHASE_RESOLUTION,REFLECT,NARRATION,"You read every word. You don't agree with most of it. But some of it  -  you don't argue.","一語一語読む。ほとんどには同意しない。でも一部は -  - 反論しない。","Bạn đọc từng chữ. Bạn không đồng ý phần lớn. Nhưng một số  -  bạn không phản bác.",18,1.0
166,PV_0010,BEAT_05_07,PHASE_RESOLUTION,REFLECT,NARRATION,"The question isn't whether you're right anymore.","問題はもうあなたが正しいかどうかじゃない。","Câu hỏi không còn là bạn có đúng hay không.",7,0.5
167,PV_0010,BEAT_05_07,PHASE_RESOLUTION,REFLECT,NARRATION,"The question is whether you're saving humanity  -  or selling it.","問題は、あなたが人類を救っているのか -  - それとも売り渡しているのかだ。","Câu hỏi là liệu bạn đang cứu nhân loại  -  hay bán nó.",11,1.0
168,PV_0010,BEAT_05_07,PHASE_RESOLUTION,REFLECT,NARRATION,"You don't like thinking about any of this.","どれについても考えたくない。","Bạn không thích nghĩ về bất kỳ điều nào trong số này.",9,0.5
169,PV_0010,BEAT_05_07,PHASE_RESOLUTION,REFLECT,NARRATION,"You look at the screen. The numbers look fine. Everything looks fine.","画面を見る。数字は問題ない。何もかも問題ない。","Bạn nhìn màn hình. Các con số ổn. Mọi thứ có vẻ ổn.",11,0
170,PV_0010,BEAT_05_07,PHASE_RESOLUTION,REFLECT,NARRATION,"Something in them isn't wrong yet.","まだ何も間違っていない。","Chưa có gì sai trong đó.",6,0
171,PV_0010,BEAT_05_07,PHASE_RESOLUTION,REFLECT,WEIGHT_LINE,"That's what bothers you.","それが気になる。","Đó mới là thứ khiến bạn bất an.",4,1.5
172,PV_0010,BEAT_05_07,PHASE_RESOLUTION,REFLECT,NARRATION,"You stand in the server room sometimes. Late. After everyone's gone.","時々サーバールームに立つ。遅くに。みんなが帰った後。","Đôi khi bạn đứng trong phòng server. Khuya. Sau khi mọi người về hết.",10,0.5
173,PV_0010,BEAT_05_07,PHASE_RESOLUTION,REFLECT,NARRATION,"The hum of the machines is the only sound  -  thousands of them, stacked floor to ceiling, processing things you can't fully explain anymore.","機械のうなりだけが聞こえる -  - 何千台も、床から天井までぎっしり、もう完全には説明できないものを処理している。","Tiếng ù của máy móc là âm thanh duy nhất  -  hàng ngàn chiếc, xếp từ sàn tới trần, xử lý những thứ bạn không thể giải thích hết nữa.",24,0.5
174,PV_0010,BEAT_05_07,PHASE_RESOLUTION,REFLECT,NARRATION,"Something blurs. Not your vision. Something behind it. You blink. It clears.","何かがぼやける。視界じゃない。その奥にある何か。瞬きする。晴れる。","Có gì đó mờ đi. Không phải tầm nhìn. Thứ gì đó phía sau nó. Bạn chớp mắt. Nó biến mất.",13,0.5
175,PV_0010,BEAT_05_07,PHASE_RESOLUTION,REFLECT,WEIGHT_LINE,"You leave without turning the light off. It doesn't matter. They never turn off.","電気を消さずに出る。関係ない。消えることはない。","Bạn rời đi mà không tắt đèn. Không quan trọng. Chúng không bao giờ tắt.",14,2.0
176,PV_0010,BEAT_06_01,CALLBACK_CLOSE,CALLBACK,NARRATION,"You're back in that room.","あなたはあの部屋に戻っている。","Bạn lại ở trong căn phòng đó.",6,0.5
177,PV_0010,BEAT_06_01,CALLBACK_CLOSE,CALLBACK,NARRATION,"The laptop. The screen. The cursor blinking.","ノートパソコン。画面。点滅するカーソル。","Cái laptop. Màn hình. Con trỏ nhấp nháy.",7,1.0
178,PV_0010,BEAT_06_01,CALLBACK_CLOSE,CALLBACK,NARRATION,"Same glow you saw when you were eight.","八歳のときに見たのと同じ光。","Cùng ánh sáng bạn thấy lúc tám tuổi.",8,0.5
179,PV_0010,BEAT_06_02,CALLBACK_CLOSE,CALLBACK,NARRATION,"You built the smartest thing in the world.","あなたは世界で最も賢いものを作った。","Bạn đã tạo ra thứ thông minh nhất thế giới.",8,0.5
180,PV_0010,BEAT_06_02,CALLBACK_CLOSE,CALLBACK,NARRATION,"It got you fired.","それがあなたを追い出した。","Nó khiến bạn bị sa thải.",5,0.5
181,PV_0010,BEAT_06_02,CALLBACK_CLOSE,CALLBACK,WEIGHT_LINE,"You took it back.","あなたはそれを取り戻した。","Bạn lấy lại nó.",4,1.5
182,PV_0010,BEAT_06_03,CALLBACK_CLOSE,REFLECT,NARRATION,"But there's one question no one can answer.","しかし、誰にも答えられない問いが一つある。","Nhưng có một câu hỏi mà không ai trả lời được.",9,1.0
183,PV_0010,BEAT_06_04,CALLBACK_CLOSE,CTA,WEIGHT_LINE,"Did you take control of it  -  or did it take control of you?","あなたがそれを支配したのか -  - それともそれがあなたを支配したのか？","Bạn kiểm soát nó  -  hay nó kiểm soát bạn?",13,2.0
