VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,VO_JA,VO_VI,Word_Count_EN,Pause_After
"60","PV_0008","BEAT_07_06","PHASE_PRESENT","CONSTRAINT","NARRATION","Your mother calls. You watch the phone ring. You don't pick up. She'll call again tomorrow. She always does. She's the only person on earth who still calls instead of texting.","母が電話する。鳴るのを見ている。出ない。明日またかけてくる。いつもそう。彼女は地球上でまだテキストではなく電話する唯一の人。","Mẹ gọi. Bạn nhìn điện thoại đổ chuông. Không nghe. Bà sẽ gọi lại ngày mai. Luôn vậy. Bà là người duy nhất trên trái đất vẫn gọi thay vì nhắn tin.","20","1.0"
"61","PV_0008","BEAT_07_07","PHASE_PRESENT","REFLECT","NARRATION","You look at the rocket through the trailer window. Mars window opens late this year. Miss it and you wait two more years. The rocket is lit by floodlights. It looks like a cathedral made of metal.","トレーラーの窓からロケットを見る。火星ウィンドウが今年末に開く。逃せばさらに二年待つ。ロケットが投光器に照らされている。金属でできた大聖堂のように見える。","Bạn nhìn tên lửa qua cửa sổ trailer. Cửa sổ sao Hoả mở cuối năm nay. Lỡ thì đợi thêm hai năm. Tên lửa được đèn pha chiếu sáng. Trông như nhà thờ bằng kim loại.","26","0"
"62","PV_0008","BEAT_07_07","PHASE_PRESENT","REFLECT","NARRATION","You told the world you want to die on Mars. Not Earth. You said it like a mission statement. But at three in the morning, in a sleeping bag, it sounds like something else.","世界に火星で死にたいと言った。地球ではなく。ミッションステートメントのように言った。でも午前三時、寝袋の中では、別のことに聞こえる。","Bạn nói với thế giới muốn chết trên sao Hoả. Không phải Trái Đất. Nói như tuyên ngôn sứ mệnh. Nhưng lúc ba giờ sáng, trong túi ngủ, nghe như thứ khác.","22","0.5"
"63","PV_0008","BEAT_07_08","PHASE_PRESENT","REFLECT","NARRATION","On paper you've won every game on earth. Richest person. Most powerful platform. Rockets that land themselves. Robots that walk. An AI that thinks.","紙の上では地球上のすべてのゲームに勝った。最も裕福な人間。最も強力なプラットフォーム。自動着陸するロケット。歩くロボット。考えるAI。","Trên giấy bạn đã thắng mọi cuộc chơi trên trái đất. Người giàu nhất. Nền tảng quyền lực nhất. Tên lửa tự hạ cánh. Robot biết đi. AI biết nghĩ.","17","0"
"64","PV_0008","BEAT_07_08","PHASE_PRESENT","REFLECT","NARRATION","But you're still here. On the floor. In the dark. Between machines. The same position you've been in since you were seven years old.","でもまだここにいる。床の上。暗闇の中。機械の間。七歳の時からずっと同じ姿勢。","Nhưng bạn vẫn ở đây. Trên sàn. Trong bóng tối. Giữa máy móc. Cùng tư thế từ khi bạn bảy tuổi.","17","0.5"
"65","PV_0008","BEAT_07_09","PHASE_PRESENT","REFLECT","NARRATION","You escaped South Africa. Escaped poverty. Escaped marriages. Escaped gravity itself.","南アフリカを逃れた。貧困を逃れた。結婚を逃れた。重力そのものを逃れた。","Bạn đã thoát Nam Phi. Thoát nghèo. Thoát hôn nhân. Thoát chính trọng lực.","8","0"
"66","PV_0008","BEAT_07_10","PHASE_PRESENT","REFLECT","WEIGHT_LINE","Maybe escape is the only thing you actually know how to do.","逃げることだけが -  - あなたが本当に知っている唯一のこと。","Có lẽ trốn chạy là thứ duy nhất bạn thực sự biết làm.","12","2.0"
"67","PV_0008","BEAT_08_01","CALLBACK_CLOSE","CALLBACK","NARRATION","The trailer. The sleeping bag. The phone on mute. Same position as lying on the bathroom floor at twelve years old in South Africa. The tiles were cold then. The metal floor is cold now.","トレーラー。寝袋。ミュートの携帯。十二歳の時に南アフリカのバスルームの床に横たわった同じ姿勢。あの時タイルは冷たかった。今は金属の床が冷たい。","Trailer. Túi ngủ. Điện thoại tắt tiếng. Cùng tư thế như nằm trên sàn nhà tắm mười hai tuổi ở Nam Phi. Gạch lạnh lúc đó. Sàn kim loại lạnh bây giờ.","24","1.0"
"68","PV_0008","BEAT_08_02","CALLBACK_CLOSE","REFLECT","NARRATION","The boy who had to leave became the man who couldn't stop leaving.","去らなければならなかった少年は -  - 去ることを止められない男になった。","Cậu bé phải rời đi trở thành người đàn ông không thể ngừng rời đi.","12","0.5"
"69","PV_0008","BEAT_08_03","CALLBACK_CLOSE","CTA","WEIGHT_LINE","You're still trying to leave. Only now there's nowhere left to go.","まだ去ろうとしている。ただ今は -  - 行く場所がもうない。","Bạn vẫn đang cố rời đi. Chỉ là giờ không còn nơi nào để đến.","12","3.0"
