"VO_ID","Episode_ID","Beat_ID","Life_Phase","Beat_Type","VO_Type","VO_EN","VO_JA","VO_VI","Word_Count_EN","Pause_After"
"92","PV_0004","BEAT_05_01","PHASE_RESOLUTION","TIME_MARKER","NARRATION","Fighter jets cross into enemy airspace. Bunker-buster munitions. Targets you've studied for decades.","戦闘機が敵の領空を越える。バンカーバスター兵器。何十年も研究してきた標的。","Máy bay chiến đấu xâm nhập không phận đối phương. Bom xuyên hầm. Mục tiêu bạn đã nghiên cứu hàng thập kỷ.","13","0"
"93","PV_0004","BEAT_05_01","PHASE_RESOLUTION","TIME_MARKER","NARRATION","You've rehearsed this moment in your head a thousand times. The exact sequence. The targets ranked by priority. The fallback if the first wave fails.","この瞬間を頭の中で千回リハーサルした。正確な順序。優先度による標的のランク。第一波が失敗した場合の代替案。","Bạn đã tập dượt khoảnh khắc này trong đầu cả nghìn lần. Trình tự chính xác. Mục tiêu xếp theo ưu tiên. Phương án dự phòng nếu đợt đầu thất bại.","24","0.5"
"94","PV_0004","BEAT_05_01","PHASE_RESOLUTION","TIME_MARKER","NARRATION","The enrichment facility  -  the one from the diagram and the speeches and the sleepless nights for thirty years  -  burns.","濃縮施設 -  - 図面のもの、演説のもの、三十年間あなたを眠らせなかったもの -  - が燃える。","Cơ sở làm giàu uranium  -  cái trong sơ đồ và các bài phát biểu và những đêm mất ngủ ba mươi năm  -  cháy.","20","0.5"
"95","PV_0004","BEAT_05_02","PHASE_RESOLUTION","CRISIS","NARRATION","You gave the order alone. No coalition. No partner. No phone call to the ally.","あなたが一人で命令を出した。連合なし。パートナーなし。同盟国への電話もなし。","Bạn ra lệnh một mình. Không liên minh. Không đối tác. Không gọi cho đồng minh.","12","0"
"96","PV_0004","BEAT_05_02","PHASE_RESOLUTION","CRISIS","NARRATION","The call to the ally comes after. Not before. You inform  -  you don't consult. There's a difference and everyone in the room knows it.","同盟国への電話は後。前ではない。通知する -  - 相談しない。違いがあり、部屋の全員がそれを知っている。","Cuộc gọi cho đồng minh đến sau. Không phải trước. Bạn thông báo  -  không tham vấn. Có khác biệt và mọi người trong phòng đều biết.","22","0.5"
"97","PV_0004","BEAT_05_02","PHASE_RESOLUTION","CRISIS","WEIGHT_LINE","This one was yours.","これはあなたのものだった。","Cái này là của bạn.","4","1.5"
"98","PV_0004","BEAT_05_03","PHASE_RESOLUTION","REFLECT","NARRATION","The world wakes up to satellite images. Craters where centrifuges used to spin.","世界は衛星画像で目を覚ます。遠心分離機が回っていた場所にクレーター。","Thế giới thức dậy với ảnh vệ tinh. Hố bom nơi từng có máy ly tâm quay.","13","0.5"
"99","PV_0004","BEAT_05_03","PHASE_RESOLUTION","REFLECT","NARRATION","The satellite images circulate online within hours. Commentators who've never held a rifle explain what you did wrong.","衛星画像は数時間以内にネットに広がる。ライフルを握ったことのない評論家があなたの間違いを説明する。","Ảnh vệ tinh lan truyền trên mạng trong vài giờ. Bình luận viên chưa từng cầm súng giải thích bạn sai ở đâu.","16","0.5"
"100","PV_0004","BEAT_05_04","PHASE_RESOLUTION","REFLECT","NARRATION","Fifty years since your brother bled out on an airport floor in Africa. You were twenty-seven then. You're seventy-six now.","兄がアフリカの空港の床で血を流してから五十年。あの時あなたは二十七歳だった。今は七十六歳。","Năm mươi năm kể từ khi anh trai bạn gục trên sàn sân bay ở Châu Phi. Hồi đó bạn hai mươi bảy. Giờ bạn bảy mươi sáu.","21","0"
"101","PV_0004","BEAT_05_04","PHASE_RESOLUTION","REFLECT","WEIGHT_LINE","This is the moment you've been building toward. All of it. Every speech. Every election. Every scar.","これがあなたがずっと目指してきた瞬間だ。すべて。すべての演説。すべての選挙。すべての傷跡。","Đây là khoảnh khắc bạn hướng tới. Tất cả. Mọi bài phát biểu. Mọi cuộc bầu cử. Mọi vết sẹo.","16","1.5"
"102","PV_0004","BEAT_05_05","PHASE_RESOLUTION","CONSTRAINT","NARRATION","But it's not enough.","でもそれでは足りない。","Nhưng chưa đủ.","4","0"
"103","PV_0004","BEAT_05_05","PHASE_RESOLUTION","CONSTRAINT","WEIGHT_LINE","It's never enough with you.","あなたには決して足りない。","Với bạn thì không bao giờ đủ.","5","1.5"
"104","PV_0004","BEAT_05_06","PHASE_RESOLUTION","CONFLICT","NARRATION","You submit a pardon request to the president. For the corruption cases. All three.","大統領に恩赦を申請する。汚職事件のために。三件全て。","Bạn nộp đơn xin ân xá cho tổng thống. Cho các vụ tham nhũng. Cả ba.","12","0"
"105","PV_0004","BEAT_05_06","PHASE_RESOLUTION","CONFLICT","NARRATION","You do this while commanding an active military operation. The paperwork sits on the same desk as the red folder.","現役の軍事作戦を指揮しながらこれをする。書類は赤いフォルダーと同じデスクにある。","Bạn làm điều này trong khi chỉ huy chiến dịch quân sự. Hồ sơ nằm cùng bàn với tập đỏ.","15","0.5"
"106","PV_0004","BEAT_05_07","PHASE_RESOLUTION","REFLECT","NARRATION","Protector of the nation. Or a man using the nation's war to outrun his own trial.","国の守護者。あるいは国の戦争を利用して自分の裁判から逃れる男。","Người bảo vệ quốc gia. Hay người dùng cuộc chiến nước nhà để chạy án.","13","0"
"107","PV_0004","BEAT_05_07","PHASE_RESOLUTION","REFLECT","WEIGHT_LINE","Depends on who you ask. You don't ask.","誰に聞くかによる。あなたは聞かない。","Tuỳ hỏi ai. Bạn không hỏi.","7","2.0"
"108","PV_0004","BEAT_06_01","PHASE_PRESENT","TIME_MARKER","NARRATION","February 28, 2026. The joint campaign begins.","2026年2月28日。共同作戦が始まる。","28 tháng 2 năm 2026. Chiến dịch chung bắt đầu.","7","0"
"109","PV_0004","BEAT_06_01","PHASE_PRESENT","TIME_MARKER","NARRATION","This time you're not alone. The American ally is in.","今回は一人ではない。アメリカの同盟国が参加。","Lần này bạn không đơn độc. Đồng minh Mỹ tham gia.","10","0.5"
"110","PV_0004","BEAT_06_02","PHASE_PRESENT","CONFLICT","NARRATION","The largest military operation in the region since 2003. Cruise missiles. Armed drones. Stealth bombers.","2003年以来この地域最大の軍事作戦。巡航ミサイル。武装ドローン。ステルス爆撃機。","Chiến dịch quân sự lớn nhất khu vực từ 2003. Tên lửa hành trình. Drone vũ trang. Máy bay tàng hình.","14","0"
"111","PV_0004","BEAT_06_02","PHASE_PRESENT","CONFLICT","NARRATION","Every nuclear facility. Every missile depot. Every command bunker in the enemy's territory.","すべての核施設。すべてのミサイル貯蔵庫。敵領土のすべての司令部地下壕。","Mọi cơ sở hạt nhân. Mọi kho tên lửa. Mọi hầm chỉ huy trên lãnh thổ đối phương.","12","0.5"
"112","PV_0004","BEAT_06_02","PHASE_PRESENT","CONFLICT","NARRATION","The first forty-eight hours are surgical. Then it becomes something else. Something that doesn't stop when you want it to.","最初の48時間は外科手術的。それから別のものになる。止めたい時に止まらないもの。","Bốn mươi tám tiếng đầu là phẫu thuật. Rồi nó biến thành thứ khác. Thứ không dừng khi bạn muốn.","17","0.5"
"113","PV_0004","BEAT_06_03","PHASE_PRESENT","CRISIS","NARRATION","The enemy's supreme leader  -  eliminated in the first wave of strikes.","敵の最高指導者 -  - 攻撃の第一波で排除される。","Lãnh đạo tối cao đối phương  -  bị loại ngay đợt tấn công đầu.","11","0"
"114","PV_0004","BEAT_06_03","PHASE_PRESENT","CRISIS","NARRATION","You watch the confirmation come through on the screen. You nod once.","確認が画面に表示されるのを見る。一度頷く。","Bạn nhìn xác nhận hiện trên màn hình. Gật đầu một lần.","11","0.5"
"115","PV_0004","BEAT_06_04","PHASE_PRESENT","REFLECT","NARRATION","The American leader sits on the other side of the table. Same posture. Same dark suit. Same instinct to control the room.","アメリカのリーダーがテーブルの反対側に座る。同じ姿勢。同じダークスーツ。同じ部屋を支配する本能。","Lãnh đạo Mỹ ngồi phía bên kia bàn. Cùng tư thế. Cùng vest tối. Cùng bản năng kiểm soát phòng.","18","0"
"116","PV_0004","BEAT_06_04","PHASE_PRESENT","REFLECT","NARRATION","Two men who outlasted everyone who tried to end them. In the same room. Running the same war.","二人とも自分を終わらせようとした全員より長く生き残った。同じ部屋。同じ戦争を指揮。","Hai người sống lâu hơn tất cả những ai cố kết thúc họ. Trong cùng phòng. Chỉ huy cùng cuộc chiến.","17","0.5"
"117","PV_0004","BEAT_06_04","PHASE_PRESENT","REFLECT","NARRATION","He leans forward when he talks. You lean back. Two different styles of dominance. Same result.","彼は話す時に前に乗り出す。あなたは後ろにもたれる。二つの異なる支配スタイル。同じ結果。","Ông ấy nghiêng tới khi nói. Bạn ngả ra sau. Hai kiểu thống trị khác nhau. Cùng kết quả.","14","0.5"
"118","PV_0004","BEAT_06_05","PHASE_PRESENT","CRISIS","NARRATION","The strait closes. Oil prices double in forty-eight hours. Shipping lines reroute around Africa.","海峡が閉鎖される。石油価格が48時間で倍増。航路がアフリカ迂回に。","Eo biển đóng. Giá dầu tăng gấp đôi trong bốn mươi tám tiếng. Tuyến tàu chuyển hướng vòng Châu Phi.","14","0.5"
"119","PV_0004","BEAT_06_05","PHASE_PRESENT","CRISIS","NARRATION","Your economy minister calls. The numbers are bad. Tourism collapsed. Exports frozen. You tell him you'll call back. You don't.","経済大臣が電話する。数字は悪い。観光業が崩壊。輸出凍結。折り返すと伝える。しない。","Bộ trưởng kinh tế gọi. Con số tệ. Du lịch sụp. Xuất khẩu đóng băng. Bạn bảo sẽ gọi lại. Bạn không gọi.","18","0.5"
"120","PV_0004","BEAT_06_06","PHASE_PRESENT","CRISIS","NARRATION","Retaliatory missiles hit allied bases. Three countries. Simultaneous.","報復ミサイルが同盟国基地に命中。三カ国。同時。","Tên lửa trả đũa trúng căn cứ đồng minh. Ba nước. Cùng lúc.","8","0"
"121","PV_0004","BEAT_06_06","PHASE_PRESENT","CRISIS","NARRATION","The pen on the table rolls  -  you watch it go  -  all the way to the edge and stop. You notice that.","テーブルのペンが転がる -  - 見ている -  - 端まで行って止まる。それに気づく。","Cây bút trên bàn lăn  -  bạn nhìn nó đi  -  đến tận mép rồi dừng. Bạn để ý điều đó.","19","0.5"
"122","PV_0004","BEAT_06_07","PHASE_PRESENT","CONSTRAINT","NARRATION","Civilian casualties. The number depends on who's counting.","民間人の犠牲者。数は誰が数えるかによる。","Thương vong dân thường. Con số tuỳ ai đếm.","8","0"
"123","PV_0004","BEAT_06_07","PHASE_PRESENT","CONSTRAINT","WEIGHT_LINE","You've heard that sentence before. You'll hear it again.","その文を以前聞いたことがある。また聞くだろう。","Bạn đã nghe câu đó trước. Bạn sẽ nghe lại.","9","1.5"
"124","PV_0004","BEAT_06_07","PHASE_PRESENT","CONSTRAINT","NARRATION","Your son posts something online. Defending you. Again. You wish he wouldn't. Not because it's wrong. Because it gives them ammunition.","息子がネットに何か投稿する。あなたを擁護。また。やめてほしい。間違いだからではない。弾薬を与えるから。","Con trai bạn đăng gì đó trên mạng. Bênh bạn. Lại nữa. Bạn ước gì nó đừng. Không phải vì sai. Vì nó cho họ đạn dược.","19","0.5"
"125","PV_0004","BEAT_06_08","PHASE_PRESENT","CONSTRAINT","NARRATION","Week six. No end date. No ceasefire on the table.","第六週。終了日なし。停戦案なし。","Tuần thứ sáu. Không có ngày kết thúc. Không đình chiến trên bàn đàm phán.","8","0.5"
"126","PV_0004","BEAT_06_08","PHASE_PRESENT","CONSTRAINT","NARRATION","The coffee on your desk went cold three hours ago. Someone replaced it. That one's cold now too. You drink it anyway.","デスクのコーヒーは三時間前に冷めた。誰かが替えた。それも冷めた。それでも飲む。","Cà phê trên bàn nguội từ ba tiếng trước. Ai đó thay cốc mới. Giờ cốc đó cũng nguội. Bạn uống dù sao.","18","0"
"127","PV_0004","BEAT_06_09","PHASE_PRESENT","REFLECT","NARRATION","For a moment  -  screens updating and phones vibrating and two advisors talking over each other  -  you lose the thread. All of it blurs into white noise. Then you blink. And it's back.","一瞬 -  - 画面が更新され、電話が振動し、二人の補佐官が同時に話す -  - 思考が途切れる。すべてがホワイトノイズに溶ける。それから瞬きする。戻ってくる。","Một khoảnh khắc  -  màn hình cập nhật và điện thoại rung và hai cố vấn nói đè lên nhau  -  bạn mất mạch. Tất cả mờ thành tiếng ù. Rồi bạn chớp mắt. Và nó trở lại.","30","0.5"
"128","PV_0004","BEAT_06_09","PHASE_PRESENT","REFLECT","NARRATION","You are seventy-six. In the bunker. Still the one deciding.","七十六歳。地下壕にいる。まだ決定する人。","Bạn bảy mươi sáu tuổi. Trong hầm ngầm. Vẫn là người quyết định.","10","0.5"
"129","PV_0004","BEAT_06_10","PHASE_PRESENT","REFLECT","NARRATION","Your brother's photo sits on the desk. Same frame. Same face. He is forever thirty.","兄の写真がデスクに。同じフレーム。同じ顔。彼は永遠に三十歳。","Ảnh anh trai trên bàn. Cùng khung. Cùng khuôn mặt. Anh ấy mãi ba mươi.","12","0"
"130","PV_0004","BEAT_06_10","PHASE_PRESENT","REFLECT","NARRATION","Sometimes late at night you look at his photograph and try to remember his voice. You can't. Not exactly. That's the cruelest part.","時々深夜に彼の写真を見て声を思い出そうとする。できない。正確には。それが最も残酷な部分。","Thỉnh thoảng khuya bạn nhìn ảnh anh và cố nhớ giọng anh. Không được. Không chính xác. Đó là phần tàn nhẫn nhất.","19","0.5"
"131","PV_0004","BEAT_06_11","PHASE_PRESENT","REFLECT","WEIGHT_LINE","You've outlived him by forty-six years. Not proud exactly. Not that. Something heavier.","彼より四十六年長く生きた。正確に誇りではない。そうではない。もっと重い何か。","Bạn sống hơn anh bốn mươi sáu năm. Không hẳn tự hào. Không phải thế. Nặng hơn.","13","2.0"
"132","PV_0004","BEAT_07_01","CALLBACK_CLOSE","CALLBACK","NARRATION","The red folder is still on the desk. There's a new one every day.","赤いフォルダーはまだデスクにある。毎日新しいのが来る。","Tập hồ sơ đỏ vẫn trên bàn. Ngày nào cũng có tập mới.","12","0.5"
"133","PV_0004","BEAT_07_02","CALLBACK_CLOSE","CALLBACK","NARRATION","Fifty years ago you were the younger brother. Waiting for a phone call in an American kitchen.","五十年前あなたは弟だった。アメリカのキッチンで電話を待っていた。","Năm mươi năm trước bạn là người em. Chờ cuộc gọi trong bếp ở Mỹ.","13","0"
"134","PV_0004","BEAT_07_02","CALLBACK_CLOSE","CALLBACK","WEIGHT_LINE","Now you're the one the room waits for.","今はあなたが部屋に待たれる人だ。","Giờ bạn là người cả phòng đang chờ.","8","1.5"
"135","PV_0004","BEAT_07_03","CALLBACK_CLOSE","CALLBACK","NARRATION","The distance between losing your brother and ordering the strike  -  that's your entire life.","兄を失ってから攻撃を命じるまでの距離 -  - それがあなたの人生すべて。","Khoảng cách giữa mất anh trai và ra lệnh tấn công  -  đó là toàn bộ cuộc đời bạn.","14","0"
"136","PV_0004","BEAT_07_03","CALLBACK_CLOSE","CALLBACK","NARRATION","Every year between was preparation. Not living. Not exactly. Not the way other people mean it.","その間の毎年は準備だった。生きていたのではない。正確には。他の人が意味するようには。","Mỗi năm giữa đó là chuẩn bị. Không phải sống. Không hẳn. Không theo nghĩa người khác nghĩ.","16","0.5"
"137","PV_0004","BEAT_07_03","CALLBACK_CLOSE","CALLBACK","NARRATION","He would be eighty now. Grandchildren probably. A different life entirely. You built the one he didn't get to have  -  and turned it into this.","彼は今八十歳のはずだ。おそらく孫がいただろう。全く違う人生。彼が持てなかった人生を築き -  - それをこれに変えた。","Giờ anh đã tám mươi. Có lẽ có cháu. Một cuộc đời hoàn toàn khác. Bạn xây cuộc đời anh không được sống  -  và biến nó thành thế này.","24","0.5"
"138","PV_0004","BEAT_07_04","CALLBACK_CLOSE","CTA","NARRATION","You're still sitting there. In the bunker. In the chair. Same chair as the first day you came back.","まだそこに座っている。地下壕で。その椅子で。戻ってきた初日と同じ椅子で。","Bạn vẫn ngồi đó. Trong hầm ngầm. Trên chiếc ghế. Cùng chiếc ghế ngày đầu bạn quay lại.","17","0"
"139","PV_0004","BEAT_07_04","CALLBACK_CLOSE","CTA","WEIGHT_LINE","Because no one else stayed long enough.","他に誰も十分長く残らなかったから。","Vì không ai khác ở lại đủ lâu.","7","0"
"140","PV_0004","BEAT_07_04","CALLBACK_CLOSE","CTA","NARRATION","The screens are still on. The folder is still red. The photograph is still young.","画面はまだ点いている。フォルダーはまだ赤い。写真はまだ若い。","Màn hình vẫn sáng. Tập hồ sơ vẫn đỏ. Tấm ảnh vẫn trẻ.","12","2.0"
