VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,VO_JA,VO_VI,Word_Count_EN,Pause_After
104,PV_0002,BEAT_04_03,PHASE_CRISIS,CONFLICT,NARRATION,"The name survives the meeting. That's the only metric that counts.","名前は会議を生き延びた。それだけが重要な指標だ。","Cái tên tồn tại qua cuộc họp. Đó là thước đo duy nhất quan trọng.",11,0.5
105,PV_0002,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"She arrives during all of this. Your second wife.",「彼女がこの全ての最中に現れる。二番目の妻だ。」,"Bà ấy xuất hiện giữa tất cả chuyện đó. Người vợ thứ hai.",11,0
106,PV_0002,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"That sounds like a distraction. It isn't, quite.",「それが気晴らしのように聞こえる。まったくそうではないとは言えないが。」,"Nghe có vẻ như một sự phân tâm. Không hẳn hoàn toàn vậy.",11,0
107,PV_0002,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"There's a version of you in those years that is simply — not done.",「あの頃のあなたには、ただ――まだ終わっていないという側面がある。」,"Có một phiên bản của bạn trong những năm đó đơn giản là — chưa xong.",13,0
108,PV_0002,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"She moves in the same circles. She appears. You are in no position to be careful.",「彼女は同じ世界を動いている。彼女が現れる。慎重になる立場にはない。」,"Bà ấy xuất hiện trong cùng vòng xã giao. Và bạn không ở vị trí để thận trọng.",15,0.5
109,PV_0002,BEAT_04_05,PHASE_CRISIS,CONFLICT,NARRATION,"Six corporate bankruptcies. Filed and restructured.",「六回の法人破産。申請し、組み替える。」,"Sáu lần phá sản doanh nghiệp. Làm thủ tục và tái cơ cấu.",9,0
110,PV_0002,BEAT_04_05,PHASE_CRISIS,CONFLICT,NARRATION,"Each time, you put the name on something new before the old thing finishes falling.",「毎回、古いものが崩れ終わる前に新しいものに名前をつける。」,"Mỗi lần, bạn đặt tên lên thứ gì đó mới trước khi thứ cũ kịp đổ sập hoàn toàn.",16,0
111,PV_0002,BEAT_04_05,PHASE_CRISIS,CONFLICT,NARRATION,"People write articles about the collapses. You note that they use your name to do it.",「人々は崩壊についての記事を書く。あなたはそこで自分の名前が使われていることに気づく。」,"Mọi người viết bài về sự sụp đổ. Bạn nhận ra họ dùng tên bạn để làm điều đó.",15,0
112,PV_0002,BEAT_04_05,PHASE_CRISIS,CONFLICT,NARRATION,"Still the name. That's all you need it to do.",「まだ名前だ。それだけでいい。」,"Vẫn là cái tên. Vậy là đủ.",10,0.5
113,PV_0002,BEAT_04_05,PHASE_CRISIS,CONFLICT,NARRATION,"Other men disappear after the first collapse. You've had six. And you're still in the room.","他の者は最初の崩壊で消える。あなたは六回経験した。それでもまだ部屋にいる。","Người khác biến mất sau lần sụp đầu tiên. Bạn đã có sáu lần. Và vẫn còn trong phòng.",16,0.5
114,PV_0002,BEAT_04_06,PHASE_CRISIS,RESOLVE,NARRATION,"You choose: stay visible. Never quiet. Never retreated.",「あなたは選ぶ：見えたままでいる。静かにならない。引かない。」,"Bạn chọn: vẫn hiện diện. Không bao giờ im lặng. Không bao giờ rút lui.",12,0
115,PV_0002,BEAT_04_06,PHASE_CRISIS,RESOLVE,NARRATION,"Disappearing is the only failure you cannot restructure.",「消えることだけが、組み替えられない唯一の失敗だ。」,"Biến mất là thất bại duy nhất bạn không thể tái cơ cấu.",11,0
116,PV_0002,BEAT_04_06,PHASE_CRISIS,RESOLVE,WEIGHT_LINE,"It never left. The name.",「消えなかった。名前は。」,"Nó chưa bao giờ rời đi. Cái tên.",5,2.0
117,PV_0002,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"You are fifty-eight when a television studio calls.",「あなたが五十八歳のとき、テレビスタジオが電話をかけてくる。」,"Bạn 58 tuổi khi một hãng truyền hình gọi điện.",10,0
118,PV_0002,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"They want you to be yourself. On camera. Every week.",「あなた自身でいてほしいと言う。カメラの前で。毎週。」,"Họ muốn bạn là chính mình. Trên màn hình. Mỗi tuần.",11,0
119,PV_0002,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"You've been doing that your entire life. This is just adding cameras.",「それはあなたがずっとやってきたことだ。カメラが増えるだけ。」,"Bạn đã làm điều đó cả đời. Chỉ là giờ thêm camera vào thôi.",13,0.5
120,PV_0002,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"The boardroom has a long table. Fourteen chairs. You sit at the end.","会議室には長いテーブルがある。椅子が十四脚。あなたは端に座る。","Phòng họp có bàn dài. Mười bốn ghế. Bạn ngồi ở đầu bàn.",13,0
121,PV_0002,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"The camera catches something. Not what you say. How you pause before saying it.","カメラは何かを捉える。あなたが何を言うかではない。言う前の間だ。","Camera bắt được điều gì đó. Không phải lời bạn nói. Mà cách bạn ngừng trước khi nói.",14,0.5
122,PV_0002,BEAT_05_02,PHASE_RESOLUTION,PRIVILEGE,NARRATION,"The show runs for fourteen seasons.",「番組は十四シーズン続く。」,"Chương trình kéo dài mười bốn mùa.",6,0
123,PV_0002,BEAT_05_02,PHASE_RESOLUTION,PRIVILEGE,NARRATION,"\"You're fired.\" Two words. Every week.",「「お前はクビだ。」二つの言葉。毎週。」,"\"Anh bị sa thải rồi.\" Hai từ. Mỗi tuần.",6,0
124,PV_0002,BEAT_05_02,PHASE_RESOLUTION,PRIVILEGE,NARRATION,"People who have never seen a building with your name on it now say your name at dinner.",「あなたの名前が入った建物を見たことのない人々が、夕食の席であなたの名前を口にするようになる。」,"Những người chưa từng thấy tòa nhà nào mang tên bạn giờ nhắc tên bạn trong bữa ăn tối.",15,0
125,PV_0002,BEAT_05_02,PHASE_RESOLUTION,PRIVILEGE,NARRATION,"The name reaches further than the concrete ever could.",「名前はコンクリートが届かなかったところまで届く。」,"Cái tên vươn tới xa hơn bất kỳ khối bê-tông nào có thể.",12,0.5
126,PV_0002,BEAT_05_02,PHASE_RESOLUTION,PRIVILEGE,NARRATION,"A taxi driver in a city you've never visited knows the catchphrase.","あなたが訪れたことのない都市のタクシー運転手がキャッチフレーズを知っている。","Một anh taxi ở thành phố bạn chưa từng đến biết câu nói đó.",12,0
127,PV_0002,BEAT_05_03,PHASE_RESOLUTION,ESTABLISH,NARRATION,"Beef. Water. Vodka. Golf courses. An education venture.",「牛肉。水。ウォッカ。ゴルフコース。教育事業。」,"Thịt bò. Nước uống. Rượu vodka. Sân golf. Một dự án giáo dục.",9,0
128,PV_0002,BEAT_05_03,PHASE_RESOLUTION,ESTABLISH,NARRATION,"You put your name on all of it.",「すべてに名前をつける。」,"Bạn đặt tên mình lên tất cả.",7,0
129,PV_0002,BEAT_05_03,PHASE_RESOLUTION,ESTABLISH,NARRATION,"Some of it works brilliantly. Some of it doesn't.",「うまくいくものもある。うまくいかないものも。」,"Một số cực kỳ thành công. Một số thì không.",9,0
130,PV_0002,BEAT_05_03,PHASE_RESOLUTION,ESTABLISH,NARRATION,"But it keeps going. The name. That's what it does.",「でも続く。名前は。それがするべきことだ。」,"Nhưng nó vẫn tiếp tục. Cái tên. Đó là việc nó làm.",10,0.5
131,PV_0002,BEAT_05_03,PHASE_RESOLUTION,ESTABLISH,NARRATION,"Brand managers bring projections. You listen for about four minutes. Then the name goes on it.","ブランドマネージャーが予測を持ってくる。四分ほど聞く。そして名前をつける。","Quản lý thương hiệu mang dự báo đến. Bạn nghe khoảng bốn phút. Rồi tên được đặt lên.",15,0
132,PV_0002,BEAT_05_04,PHASE_RESOLUTION,PRIVILEGE,NARRATION,"Your third wife is from a small country in Eastern Europe.",「三番目の妻は東ヨーロッパの小さな国の出身だ。」,"Người vợ thứ ba đến từ một đất nước nhỏ ở Đông Âu.",11,0
133,PV_0002,BEAT_05_04,PHASE_RESOLUTION,PRIVILEGE,NARRATION,"She is composed in a way your earlier marriages were not.",「彼女は以前の結婚と違う落ち着きがある。」,"Bà ấy điềm tĩnh theo cách mà các cuộc hôn nhân trước không có.",12,0
134,PV_0002,BEAT_05_04,PHASE_RESOLUTION,PRIVILEGE,NARRATION,"She doesn't compete for the room. She's already in it.",「部屋を取り合わない。すでに部屋にいる。」,"Bà không tranh giành sân khấu. Bà đã ở trong đó rồi.",12,0.5
135,PV_0002,BEAT_05_05,PHASE_RESOLUTION,REFLECT,NARRATION,"You watch the political debates. You've always watched them.",「政治的な討論を見る。ずっと見てきた。」,"Bạn xem các cuộc tranh luận chính trị. Bạn luôn xem.",9,0
136,PV_0002,BEAT_05_05,PHASE_RESOLUTION,REFLECT,NARRATION,"This time something is different about the watching.",「今回は見方が違う。」,"Lần này cách bạn xem khác đi.",7,0
137,PV_0002,BEAT_05_05,PHASE_RESOLUTION,REFLECT,NARRATION,"You're not watching to be entertained. You're watching to evaluate.",「楽しむために見ていない。評価するために見ている。」,"Bạn không xem để giải trí. Bạn xem để đánh giá.",11,0
138,PV_0002,BEAT_05_05,PHASE_RESOLUTION,REFLECT,NARRATION,"These men are not better at this than you. They started earlier. That's all.",「この男たちはあなたよりうまくない。始めるのが早かっただけだ。」,"Những người này không giỏi hơn bạn ở điều này. Họ chỉ bắt đầu sớm hơn. Vậy thôi.",15,0.5
139,PV_0002,BEAT_05_05,PHASE_RESOLUTION,REFLECT,NARRATION,"You watch one of them stumble over a question. You could answer it in your sleep.","そのうちの一人が質問にしどろもどろになるのを見る。寝ていても答えられる。","Bạn thấy một trong họ lúng túng trước câu hỏi. Bạn trả lời được cả trong giấc ngủ.",16,0
140,PV_0002,BEAT_05_05,PHASE_RESOLUTION,REFLECT,NARRATION,"The idea doesn't start as a plan. It starts as a feeling you can't put down.","アイデアは計画として始まらない。手放せない感覚として始まる。","Ý tưởng không bắt đầu như một kế hoạch. Nó bắt đầu như cảm giác bạn không đặt xuống được.",16,0.5
141,PV_0002,BEAT_05_06,PHASE_RESOLUTION,WEIGHT,TEXT_OVERLAY,"You've put your name on everything. One thing remains.",「すべてに名前を刻んだ。残るはあと一つ。」,"Bạn đã đặt tên lên tất cả mọi thứ. Còn một thứ chưa.",11,2.0
142,PV_0002,BEAT_06_01,PHASE_PRESENT,ESTABLISH,NARRATION,"2015. You announce the campaign from the lobby of your own building.",「2015年。自分の建物のロビーから選挙戦を宣言する。」,"2015. Bạn tuyên bố tranh cử từ sảnh của tòa nhà mình.",11,0
143,PV_0002,BEAT_06_01,PHASE_PRESENT,ESTABLISH,NARRATION,"The name is right behind you in six-foot gold letters while you speak.",「話す間、六フィートの金文字の名前が背後にある。」,"Cái tên bằng chữ vàng sáu feet ở ngay phía sau bạn khi bạn phát biểu.",15,0
144,PV_0002,BEAT_06_01,PHASE_PRESENT,ESTABLISH,NARRATION,"The political class watches and calls it theater.",「政治階級はそれを見てショーと呼ぶ。」,"Giới chính trị xem và gọi đó là trình diễn.",9,0
145,PV_0002,BEAT_06_01,PHASE_PRESENT,ESTABLISH,NARRATION,"You let them.",「あなたはそうさせておく。」,"Bạn mặc họ.",3,0.5
146,PV_0002,BEAT_06_02,PHASE_PRESENT,CONFLICT,NARRATION,"The establishment does not see you as a threat. They see you as content.",「権力者たちはあなたを脅威だと思っていない。コンテンツだと思っている。」,"Giới cầm quyền không coi bạn là mối đe dọa. Họ coi bạn là nội dung giải trí.",14,0
147,PV_0002,BEAT_06_02,PHASE_PRESENT,CONFLICT,NARRATION,"They are wrong about this. That will be expensive for them.",「彼らはこれについて間違っている。その代償は高くつく。」,"Họ sai về điều này. Điều đó sẽ tốn kém với họ.",11,0
148,PV_0002,BEAT_06_02,PHASE_PRESENT,CONFLICT,NARRATION,"The campaign doesn't follow the rules of campaigns. That's not an accident.",「選挙戦は選挙戦のルールに従わない。それは偶然ではない。」,"Chiến dịch không tuân theo quy tắc của các chiến dịch. Đó không phải ngẫu nhiên.",14,0.5
149,PV_0002,BEAT_06_02,PHASE_PRESENT,CONFLICT,NARRATION,"Advisors suggest focus groups. Polling data. Scripted responses. You've been scripted exactly never.","アドバイザーがフォーカスグループを提案する。世論データ。台本回答。台本に従ったことがない。","Cố vấn đề xuất khảo sát. Dữ liệu thăm dò. Phản hồi theo kịch bản. Bạn chưa bao giờ theo kịch bản.",12,0
150,PV_0002,BEAT_06_02,PHASE_PRESENT,CONFLICT,NARRATION,"The rallies grow. Not by thousands. By stadiums.","集会は膨らむ。千単位ではない。スタジアム単位で。","Các cuộc vận động lớn dần. Không phải từng nghìn. Mà từng sân vận động.",8,0.5
151,PV_0002,BEAT_06_03,PHASE_PRESENT,CRISIS,NARRATION,"A recording surfaces. The kind that ends careers.",「録音が出回る。キャリアを終わらせる類の。」,"Một đoạn ghi âm xuất hiện. Loại mà có thể kết thúc sự nghiệp.",11,0
152,PV_0002,BEAT_06_03,PHASE_PRESENT,CRISIS,NARRATION,"Your team prepares statements. Response frameworks. An exit plan — just in case.",「チームが声明を準備する。対応の枠組みも。万が一の撤退計画も。」,"Đội của bạn chuẩn bị tuyên bố. Khung phản hồi. Và cả một kế hoạch rút lui — phòng trường hợp.",15,0
153,PV_0002,BEAT_06_03,PHASE_PRESENT,CRISIS,NARRATION,"You don't use the exit plan.",「あなたは撤退計画を使わない。」,"Bạn không dùng kế hoạch rút lui.",6,0
154,PV_0002,BEAT_06_03,PHASE_PRESENT,CRISIS,NARRATION,"You go forward. You always go forward.",「前に進む。いつも前に。」,"Bạn tiến lên. Bạn luôn luôn tiến lên.",7,0.5
155,PV_0002,BEAT_06_04,PHASE_PRESENT,RESOLVE,NARRATION,"Election night. November 2016.",「選挙の夜。2016年11月。」,"Đêm bầu cử. Tháng 11 năm 2016.",5,0
156,PV_0002,BEAT_06_04,PHASE_PRESENT,RESOLVE,NARRATION,"The map fills in differently than any projection said it would.",「地図は、どの予測も言っていなかった形で埋まっていく。」,"Tấm bản đồ điền vào khác với bất kỳ dự báo nào.",11,0
157,PV_0002,BEAT_06_04,PHASE_PRESENT,RESOLVE,NARRATION,"Your own team is in the room and some of them — you notice this — look genuinely surprised.",「自分のチームが部屋にいる。そして一部の者は――これに気づく――本当に驚いた顔をしている。」,"Đội của bạn ở trong phòng và một số trong họ — bạn nhận thấy điều này — trông thực sự ngạc nhiên.",17,0
158,PV_0002,BEAT_06_04,PHASE_PRESENT,RESOLVE,NARRATION,"You win.",「あなたは勝つ。」,"Bạn thắng.",2,0
159,PV_0002,BEAT_06_04,PHASE_PRESENT,RESOLVE,WEIGHT_LINE,"Just like that.",「あっという間に。」,"Chỉ đơn giản vậy thôi.",3,3.0
160,PV_0002,BEAT_06_04,PHASE_PRESENT,RESOLVE,NARRATION,"The call comes at two in the morning. The other side doesn't call to congratulate.","電話は午前二時に来る。相手側はお祝いの電話をかけてこない。","Cuộc gọi đến lúc hai giờ sáng. Phía bên kia không gọi chúc mừng.",14,0
161,PV_0002,BEAT_06_04,PHASE_PRESENT,RESOLVE,NARRATION,"You look at the screen showing your face and the word beneath it. That word is new.","テレビ画面にあなたの顔とその下の言葉が映っている。その言葉は新しい。","Bạn nhìn màn hình chiếu mặt bạn với dòng chữ phía dưới. Dòng chữ đó là mới.",17,0.5
162,PV_0002,BEAT_06_05,PHASE_PRESENT,PRIVILEGE,NARRATION,"The house on Pennsylvania Avenue.",「ペンシルベニア通りの建物。」,"Tòa nhà trên Pennsylvania Avenue.",5,0
163,PV_0002,BEAT_06_05,PHASE_PRESENT,PRIVILEGE,NARRATION,"One hundred and thirty-two rooms. History on every wall.",「百三十二の部屋。すべての壁に歴史。」,"Một trăm ba mươi hai phòng. Lịch sử trên từng bức tường.",9,0
164,PV_0002,BEAT_06_05,PHASE_PRESENT,PRIVILEGE,NARRATION,"You walk in flanked by agents. Four on each side. At least.",「エージェントを従えて入場する。両側に四人。少なくとも。」,"Bạn bước vào với hai hàng đặc vụ kèm hai bên. Ít nhất bốn người mỗi bên.",14,0
165,PV_0002,BEAT_06_05,PHASE_PRESENT,PRIVILEGE,NARRATION,"This is the biggest name you've ever put on anything.",「これはあなたがこれまでつけた中で最大の名前だ。」,"Đây là cái tên lớn nhất bạn từng đặt lên bất cứ thứ gì.",13,0.5
166,PV_0002,BEAT_06_06,PHASE_PRESENT,CONFLICT,NARRATION,"Every week is a headline. That part you expected.",「毎週見出しになる。その部分は予想していた。」,"Mỗi tuần là một tiêu đề lớn. Phần đó bạn đã đoán trước.",11,0
167,PV_0002,BEAT_06_06,PHASE_PRESENT,CONFLICT,NARRATION,"What you don't expect — or maybe you do — is the scale of the hatred alongside the scale of the devotion.",「予想していなかったのは――あるいは予想していたのか――献身の規模と並ぶ憎しみの規模だ。」,"Điều bạn không ngờ — hoặc có lẽ bạn có — là quy mô của sự căm ghét song song với quy mô của lòng trung thành.",21,0
168,PV_0002,BEAT_06_06,PHASE_PRESENT,CONFLICT,NARRATION,"Both are unprecedented. Both are about the name.",「どちらも前例がない。どちらも名前についてのことだ。」,"Cả hai đều chưa từng có tiền lệ. Cả hai đều về cái tên.",13,0.5
169,PV_0002,BEAT_06_06,PHASE_PRESENT,CONFLICT,NARRATION,"Half the country chants your name. The other half says it like a warning.","国の半分があなたの名前を唱える。もう半分は警告のようにそれを言う。","Nửa đất nước hô tên bạn. Nửa còn lại nói tên bạn như lời cảnh báo.",14,0
170,PV_0002,BEAT_06_06,PHASE_PRESENT,CONFLICT,NARRATION,"Same name. Same six letters. Two completely different meanings.","同じ名前。同じ六文字。まったく異なる二つの意味。","Cùng một cái tên. Cùng sáu chữ cái. Hai ý nghĩa hoàn toàn khác nhau.",8,0.5
171,PV_0002,BEAT_06_07,PHASE_PRESENT,CONFLICT,NARRATION,"They try to remove you from office. The first time.",「彼らはあなたを職から追い出そうとする。一度目。」,"Họ cố bãi miễn bạn. Lần đầu tiên.",8,0
172,PV_0002,BEAT_06_07,PHASE_PRESENT,CONFLICT,NARRATION,"The senate doesn't have the votes to finish it.",「上院には終わらせるための票がない。」,"Thượng viện không đủ phiếu để hoàn tất.",8,0
173,PV_0002,BEAT_06_07,PHASE_PRESENT,CONFLICT,NARRATION,"You continue.",「あなたは続ける。」,"Bạn tiếp tục.",2,0.5
174,PV_0002,BEAT_06_08,PHASE_PRESENT,CRISIS,NARRATION,"The second time — also the senate. Also not enough votes.",「二度目も上院だ。また票が足りない。」,"Lần thứ hai — cũng là thượng viện. Cũng không đủ phiếu.",10,0
175,PV_0002,BEAT_06_08,PHASE_PRESENT,CRISIS,NARRATION,"You leave office in January. Your term ends the way you said it would — differently.",「一月に退任する。任期はあなたが言った通りの形で——違う形で——終わる。」,"Bạn rời nhiệm sở vào tháng Một. Nhiệm kỳ kết thúc theo cách bạn cũng nói — theo cách khác.",16,0
176,PV_0002,BEAT_06_08,PHASE_PRESENT,CRISIS,NARRATION,"You don't concede. That's not restructuring — that's just who you are.",「譲歩しない。それは組み替えではない――それがあなたという人間だ。」,"Bạn không thừa nhận thất bại. Đó không phải tái cơ cấu — đó đơn giản là bạn.",14,0
177,PV_0002,BEAT_06_08,PHASE_PRESENT,CRISIS,NARRATION,"The name moves to the Florida estate. The estate has high walls.",「名前はフロリダの邸宅に移る。邸宅には高い壁がある。」,"Cái tên dời về khu trang viên ở Florida. Trang viên có tường rào cao.",13,0.5
178,PV_0002,BEAT_06_09,PHASE_PRESENT,CRISIS,NARRATION,"They indict you.",「彼らはあなたを起訴する。」,"Họ khởi tố bạn.",3,0
179,PV_0002,BEAT_06_09,PHASE_PRESENT,CRISIS,NARRATION,"Multiple cases. Multiple counts. The kind of legal situation that ends public figures.",「複数の訴訟。複数の罪状。公人を終わらせる類の法的状況。」,"Nhiều vụ kiện. Nhiều tội danh. Loại tình huống pháp lý chấm dứt sự nghiệp của những người nổi tiếng.",14,0
180,PV_0002,BEAT_06_09,PHASE_PRESENT,CRISIS,NARRATION,"You announce you're running again. Same day.",「あなたは再出馬を宣言する。同じ日に。」,"Bạn tuyên bố tái tranh cử. Cùng ngày.",7,0
181,PV_0002,BEAT_06_09,PHASE_PRESENT,CRISIS,NARRATION,"Thirty-four counts. Convicted.",「三十四の罪状。有罪。」,"Ba mươi bốn tội danh. Kết tội.",4,0
182,PV_0002,BEAT_06_09,PHASE_PRESENT,CRISIS,NARRATION,"You continue running.",「あなたは出馬を続ける。」,"Bạn vẫn tiếp tục tranh cử.",3,0.5
183,PV_0002,BEAT_06_10,PHASE_PRESENT,RESOLVE,NARRATION,"2024. Election night. Again.",「2024年。選挙の夜。また。」,"2024. Đêm bầu cử. Lại.",4,0
184,PV_0002,BEAT_06_10,PHASE_PRESENT,RESOLVE,NARRATION,"Same playbook. Same name.",「同じ戦略。同じ名前。」,"Cùng chiến lược. Cùng cái tên.",4,0
185,PV_0002,BEAT_06_10,PHASE_PRESENT,RESOLVE,NARRATION,"You win again. The first person in history to do that — after all of it.",「また勝つ。歴史上、これだけのことを経てそれをした最初の人間だ。」,"Bạn thắng lần nữa. Người đầu tiên trong lịch sử làm được điều đó — sau tất cả những gì đã xảy ra.",17,0
186,PV_0002,BEAT_06_10,PHASE_PRESENT,RESOLVE,WEIGHT_LINE,"They said the name would be erased. You put it on one more thing.",「名前は消えると言われた。あなたはまた一つ名前をつけた。」,"Họ nói cái tên sẽ bị xóa. Bạn đặt nó lên thêm một thứ.",14,2.0
187,PV_0002,BEAT_07_01,CALLBACK_CLOSE,CALLBACK,NARRATION,"You go back to the tower on Fifth Avenue.",「あなたはフィフス・アベニューのタワーに戻る。」,"Bạn quay về tòa tháp trên Fifth Avenue.",8,0
188,PV_0002,BEAT_07_01,CALLBACK_CLOSE,CALLBACK,NARRATION,"Same building you stood in front of forty years ago when you opened it.",「四十年前に開業式に立った同じ建物だ。」,"Cùng tòa nhà bạn đứng trước bốn mươi năm trước khi khai trương.",12,0
189,PV_0002,BEAT_07_01,CALLBACK_CLOSE,CALLBACK,NARRATION,"The gold letters are still there. Six feet tall. At the top.",「金文字はまだそこにある。六フィート。頂上に。」,"Những chữ vàng vẫn còn đó. Sáu feet. Trên đỉnh.",9,0
190,PV_0002,BEAT_07_01,CALLBACK_CLOSE,CALLBACK,NARRATION,"You look up. The way you always look up.",「あなたは見上げる。いつも見上げるように。」,"Bạn ngước nhìn. Theo cách bạn vẫn luôn ngước nhìn.",10,1.0
191,PV_0002,BEAT_07_01,CALLBACK_CLOSE,CALLBACK,NARRATION,"The glass is the same glass. The gold is the same gold. You are not the same you.","ガラスは同じガラスだ。金は同じ金だ。あなたは同じあなたではない。","Kính vẫn là kính đó. Vàng vẫn là vàng đó. Bạn không còn là bạn đó.",18,1.0
192,PV_0002,BEAT_07_02,CALLBACK_CLOSE,REFLECT,NARRATION,"The tower will outlast this version of you. Any version of you.",「タワーはあなたのどのバージョンよりも長く残る。」,"Tòa tháp sẽ tồn tại lâu hơn bất kỳ phiên bản nào của bạn.",13,0
193,PV_0002,BEAT_07_02,CALLBACK_CLOSE,REFLECT,NARRATION,"That's the point. That's always been the point.",「それが狙いだ。それがずっと狙いだった。」,"Đó chính là điều cốt lõi. Đó luôn là điều cốt lõi.",10,0
194,PV_0002,BEAT_07_02,CALLBACK_CLOSE,REFLECT,NARRATION,"What the name means after you — that question has never been answered.",「あなたが去った後、名前が何を意味するのか――その問いに答えは出ていない。」,"Cái tên có nghĩa gì sau khi bạn ra đi — câu hỏi đó chưa bao giờ được trả lời.",16,0
195,PV_0002,BEAT_07_02,CALLBACK_CLOSE,REFLECT,NARRATION,"No one around you asks it.",「周囲の誰もそれを問わない。」,"Không ai xung quanh bạn hỏi điều đó.",7,1.0
196,PV_0002,BEAT_07_02,CALLBACK_CLOSE,REFLECT,NARRATION,"Maybe they're afraid of the answer. Maybe you are too.","答えを恐れているのかもしれない。あなたも。","Có lẽ họ sợ câu trả lời. Có lẽ bạn cũng vậy.",10,1.0
197,PV_0002,BEAT_07_03,CALLBACK_CLOSE,CTA,TEXT_OVERLAY,"The name stays. The question does not.",「名前は残る。その問いは残らない。」,"Cái tên ở lại. Câu hỏi thì không.",7,2.0
