"VO_ID","Episode_ID","Beat_ID","Life_Phase","Beat_Type","VO_Type","VO_EN","VO_JA","VO_VI","Word_Count_EN","Pause_After"
"100","PV_0003","BEAT_04_06","PHASE_CRISIS","CRISIS","NARRATION","Your hand moves toward the armrest. For half a second your fingers don't grip — they tremble. Then they close. Hard. Nobody sees it.","手が肘掛けに伸びる。半秒間、指が握れない——震えている。それから閉じる。強く。誰も見ていない。","Tay bạn đưa về phía tay vịn. Nửa giây ngón tay không nắm được — chúng run. Rồi siết lại. Mạnh. Không ai thấy.","22","0"
"101","PV_0003","BEAT_04_06","PHASE_CRISIS","CRISIS","WEIGHT_LINE","One person. One vote. The narrowest door you've ever walked through.","一人。一票。これまでくぐった最も狭い扉。","Một người. Một phiếu. Cánh cửa hẹp nhất bạn từng bước qua.","11","1.5"
"102","PV_0003","BEAT_04_07","PHASE_CRISIS","REFLECT","NARRATION","Fifty-one to fifty. You're in.","五十一対五十。あなたの勝ちだ。","Năm mươi mốt trên năm mươi. Bạn vào.","6","0"
"103","PV_0003","BEAT_04_07","PHASE_CRISIS","REFLECT","NARRATION","Half the country thinks you earned it. The other half thinks it was handed to you.","半分の国民はあなたが勝ち取ったと思う。残り半分は与えられたと思う。","Nửa nước nghĩ bạn xứng đáng. Nửa còn lại nghĩ được trao tặng.","16","0.5"
"104","PV_0003","BEAT_04_07","PHASE_CRISIS","REFLECT","NARRATION","You don't celebrate. You go home, loosen the tie, pour a glass of water. Not anything else. Water.","祝わない。家に帰り、ネクタイを緩め、水を一杯注ぐ。他のものではない。水。","Bạn không ăn mừng. Về nhà, nới cà vạt, rót ly nước. Không phải thứ gì khác. Nước.","16","0.5"
"105","PV_0003","BEAT_04_08","PHASE_CRISIS","TIME_MARKER","NARRATION","Sworn in the next morning. Flashbulbs. Hand on the Bible.","翌朝就任。フラッシュ。聖書に手を置く。","Tuyên thệ sáng hôm sau. Đèn flash. Tay đặt trên Kinh thánh.","9","0"
"106","PV_0003","BEAT_04_08","PHASE_CRISIS","TIME_MARKER","NARRATION","You haven't exhaled yet.","まだ息を吐いていない。","Bạn chưa kịp thở ra.","4","2.0"
"107","PV_0003","BEAT_05_01","PHASE_RESOLUTION","TIME_MARKER","NARRATION","Day one. The corridors inside the building feel endless.","初日。建物の廊下は果てしなく感じる。","Ngày đầu. Hành lang toà nhà dài bất tận.","9","0"
"108","PV_0003","BEAT_05_01","PHASE_RESOLUTION","TIME_MARKER","NARRATION","Generals line the hallway. They salute as you pass.","将軍たちが廊下に並ぶ。通り過ぎると敬礼する。","Các tướng xếp hàng trong hành lang. Họ chào khi bạn đi qua.","9","0"
"109","PV_0003","BEAT_05_01","PHASE_RESOLUTION","TIME_MARKER","NARRATION","They're not saluting you. They're saluting the chair.","あなたに敬礼しているのではない。椅子に敬礼している。","Họ không chào bạn. Họ chào chiếc ghế.","8","0.5"
"110","PV_0003","BEAT_06_01","PHASE_PRESENT","TIME_MARKER","NARRATION","You liked the old name just fine. But 'War' says what it means. No euphemism. No padding.","古い名前でも構わなかった。でも『戦争』は意味をそのまま言う。婉曲なし。余計なものなし。","Bạn không ghét tên cũ. Nhưng 'Chiến tranh' nói đúng ý nghĩa. Không uỷ mị. Không đệm.","14","0.5"
"111","PV_0003","BEAT_05_01","PHASE_RESOLUTION","TIME_MARKER","NARRATION","The desk is enormous. The previous secretary left nothing personal behind. Not a single photo.","机は巨大だ。前任の長官は何も個人的なものを残さなかった。写真一枚もない。","Bàn làm việc khổng lồ. Bộ trưởng trước không để lại gì. Không một tấm ảnh.","12","0"
"112","PV_0003","BEAT_05_02","PHASE_RESOLUTION","CONFLICT","NARRATION","Week one. You fire the Army chief of staff.","一週目。陸軍参謀総長を解任する。","Tuần đầu. Bạn sa thải tham mưu trưởng lục quân.","9","0"
"113","PV_0003","BEAT_05_02","PHASE_RESOLUTION","CONFLICT","NARRATION","Your people call it reform. His people call it revenge.","あなた側は改革と呼ぶ。彼の側は復讐と呼ぶ。","Phía bạn gọi là cải cách. Phía ông ấy gọi là trả thù.","10","0"
"114","PV_0003","BEAT_05_02","PHASE_RESOLUTION","CONFLICT","NARRATION","Nobody uses the word purge. But nobody corrects it either.","誰も粛清という言葉は使わない。でも誰も訂正しない。","Không ai dùng từ thanh trừng. Nhưng cũng không ai chỉnh lại.","10","0.5"
"115","PV_0003","BEAT_06_03","PHASE_PRESENT","CRISIS","NARRATION","You watch the strikes on the big screen. Infrared footage. White dots disappearing.","大画面で空爆を見る。赤外線映像。消えていく白い点。","Bạn xem không kích trên màn hình lớn. Hình hồng ngoại. Chấm trắng biến mất.","10","0"
"116","PV_0003","BEAT_06_03","PHASE_PRESENT","CRISIS","NARRATION","You've seen footage like this before. In Iraq, on a smaller screen. The dots were the same size.","こういう映像は前にも見た。イラクで、もっと小さな画面で。点の大きさは同じだった。","Bạn đã xem cảnh như vầy rồi. Ở Iraq, trên màn hình nhỏ hơn. Các chấm cùng kích thước.","16","0.5"
"117","PV_0003","BEAT_05_03","PHASE_RESOLUTION","CONFLICT","NARRATION","Month one. Full restructuring. Loyalists in. Old guard out.","一ヶ月目。全面再編。忠実な者が入り、旧衛兵が出る。","Tháng đầu. Cải tổ toàn bộ. Người trung thành vào. Người cũ ra.","9","0"
"118","PV_0003","BEAT_05_03","PHASE_RESOLUTION","CONFLICT","NARRATION","You interview replacements in the same room where the generals used to brief the previous leadership.","以前のリーダーシップへのブリーフィングが行われた同じ部屋で後任面接をする。","Bạn phỏng vấn người thay thế trong cùng phòng nơi các tướng từng briefing ban lãnh đạo trước.","12","0"
"119","PV_0003","BEAT_05_03","PHASE_RESOLUTION","CONFLICT","NARRATION","The chairs are still warm.","椅子はまだ温かい。","Ghế vẫn còn ấm.","5","0.5"
"120","PV_0003","BEAT_05_03","PHASE_RESOLUTION","CONFLICT","NARRATION","Someone inside the building is leaking to the press. You don't know who yet.","建物の中の誰かがプレスにリークしている。まだ誰かわからない。","Ai đó trong toà nhà rò rỉ cho báo chí. Bạn chưa biết ai.","13","0.5"
"121","PV_0003","BEAT_05_04","PHASE_RESOLUTION","CRISIS","NARRATION","You share details of a military operation on an unsecure messaging app.","暗号化されていないメッセージアプリで軍事作戦の詳細を共有する。","Bạn chia sẻ chi tiết chiến dịch trên ứng dụng nhắn tin không bảo mật.","11","0"
"122","PV_0003","BEAT_05_04","PHASE_RESOLUTION","CRISIS","NARRATION","A journalist gets added to the group chat. By accident.","記者がグループチャットに追加される。偶然に。","Một nhà báo được thêm vào nhóm chat. Vô tình.","10","0"
"123","PV_0003","BEAT_05_04","PHASE_RESOLUTION","CRISIS","NARRATION","Everything you typed — every abbreviation, every typo, every word you thought was contained inside a closed system — is now public record, frozen on a server you don't control.","あなたが打ったすべて——すべての略語、すべての誤字、閉じたシステムの中に収まっていると思ったすべての言葉——が、あなたが管理できないサーバーに凍りついた公的記録になっている。","Mọi thứ bạn gõ — mọi viết tắt, mọi lỗi chính tả, mọi chữ bạn nghĩ nằm yên trong hệ thống đóng — giờ là hồ sơ công khai, đóng băng trên server bạn không kiểm soát.","27","0.5"
"124","PV_0003","BEAT_05_04","PHASE_RESOLUTION","CRISIS","NARRATION","You scroll through the chat later. You see your own words. They look different on a screenshot.","後でチャットをスクロールする。自分の言葉を見る。スクリーンショットでは違って見える。","Bạn lướt lại đoạn chat sau đó. Thấy chữ mình. Trên screenshot trông khác đi.","14","0.5"
"125","PV_0003","BEAT_05_05","PHASE_RESOLUTION","REFLECT","NARRATION","The inspector general investigates. The conclusion: you violated department policy.","監察総監が調査。結論：省の方針に違反。","Thanh tra điều tra. Kết luận: bạn vi phạm chính sách bộ.","9","0"
"126","PV_0003","BEAT_05_05","PHASE_RESOLUTION","REFLECT","NARRATION","You refuse the interview. You say you had the authority to declassify.","インタビューを拒否。解除する権限があったと言う。","Bạn từ chối phỏng vấn. Nói rằng có quyền giải mật.","10","0"
"127","PV_0003","BEAT_05_05","PHASE_RESOLUTION","REFLECT","NARRATION","Whether that's true depends on who you ask. You don't ask.","それが本当かは誰に聞くかによる。あなたは聞かない。","Đúng hay không tuỳ người hỏi. Bạn không hỏi.","10","0.5"
"128","PV_0003","BEAT_05_06","PHASE_RESOLUTION","CRISIS","NARRATION","A boat in the Caribbean. A military strike. Accusations of an order to kill beyond the rules.","カリブ海のボート。軍事攻撃。規則を超えた殺害命令の告発。","Một chiếc thuyền ở Caribbean. Một cuộc tấn công. Cáo buộc lệnh giết vượt quy tắc.","16","0"
"129","PV_0003","BEAT_05_06","PHASE_RESOLUTION","CRISIS","NARRATION","You say it didn't happen that way. The investigation says otherwise.","そうではなかったと言う。調査は別のことを言っている。","Bạn nói không phải vậy. Điều tra nói khác.","9","0.5"
"130","PV_0003","BEAT_05_06","PHASE_RESOLUTION","CRISIS","NARRATION","The file on your desk is classified. You've read it three times. You close it. You open it again.","机の上のファイルは機密。三回読んだ。閉じる。また開く。","Hồ sơ trên bàn là mật. Bạn đã đọc ba lần. Đóng lại. Mở ra lại.","17","0.5"
"131","PV_0003","BEAT_05_07","PHASE_RESOLUTION","REFLECT","NARRATION","Every week, a new crisis. Every week, the same question: will they fire you?","毎週新たな危機。毎週同じ質問：あなたは解任されるか？","Mỗi tuần, một khủng hoảng mới. Mỗi tuần, cùng câu hỏi: họ sẽ sa thải bạn?","13","0"
"132","PV_0003","BEAT_05_07","PHASE_RESOLUTION","REFLECT","WEIGHT_LINE","The president keeps you. That's the only review that counts.","大統領はあなたを留める。それだけが重要な評価だ。","Tổng thống giữ bạn. Đó là đánh giá duy nhất có giá trị.","10","2.0"
"133","PV_0003","BEAT_06_01","PHASE_PRESENT","TIME_MARKER","NARRATION","September 2025. You sign the executive order.","2025年9月。大統領令に署名する。","Tháng 9 năm 2025. Bạn ký sắc lệnh.","6","0"
"134","PV_0003","BEAT_06_01","PHASE_PRESENT","TIME_MARKER","NARRATION","The Department of Defense becomes the Department of War.","国防省が戦争省になる。","Bộ Quốc phòng trở thành Bộ Chiến tranh.","8","0"
"135","PV_0003","BEAT_06_01","PHASE_PRESENT","TIME_MARKER","NARRATION","The nameplate on the building changes. Everything inside it was already changing.","建物の銘板が変わる。中身はとっくに変わっていた。","Biển tên toà nhà đổi. Mọi thứ bên trong đã đổi từ trước.","11","0.5"
"136","PV_0003","BEAT_06_02","PHASE_PRESENT","CONFLICT","NARRATION","February 28, 2026. Joint strikes with the ally in the Middle East.","2026年2月28日。中東の同盟国との共同攻撃。","28 tháng 2, 2026. Không kích phối hợp với đồng minh Trung Đông.","9","0"
"137","PV_0003","BEAT_06_02","PHASE_PRESENT","CONFLICT","NARRATION","The largest military operation since 2003. Missile sites. Air defenses. Nuclear facilities.","2003年以来最大の軍事作戦。ミサイル基地。防空。核施設。","Chiến dịch quân sự lớn nhất kể từ 2003. Tên lửa. Phòng không. Cơ sở hạt nhân.","10","0"
"138","PV_0003","BEAT_06_02","PHASE_PRESENT","CONFLICT","NARRATION","You sit at the head of the war room table. Screens everywhere. Every screen a different strike.","戦闘指揮室の上座に座る。画面だらけ。各画面に異なる攻撃。","Bạn ngồi đầu bàn phòng chỉ huy. Màn hình khắp nơi. Mỗi màn hình một cuộc tấn công khác.","16","0"
"139","PV_0003","BEAT_06_02","PHASE_PRESENT","CONFLICT","NARRATION","You click a pen cap. Open. Closed. Open. Closed. Someone glances over. You stop.","ペンのキャップをカチカチ鳴らす。開ける。閉める。開ける。閉める。誰かがちらっと見る。やめる。","Bạn bấm nắp bút. Mở. Đóng. Mở. Đóng. Ai đó liếc sang. Bạn dừng.","14","0.5"
"140","PV_0003","BEAT_06_02","PHASE_PRESENT","CONFLICT","NARRATION","The allies are watching. Some of them joined. Some of them backed away without saying anything.","同盟国は見ている。一部は参加した。一部は何も言わずに引き下がった。","Đồng minh đang xem. Một số tham gia. Một số lùi ra mà không nói gì.","14","0"
"141","PV_0003","BEAT_06_03","PHASE_PRESENT","CRISIS","NARRATION","The enemy navy — nearly erased. The strait closes. Oil prices spike worldwide.","敵の海軍——ほぼ壊滅。海峡が封鎖。世界中で原油価格が急騰。","Hải quân đối phương — gần như bị xoá sổ. Eo biển đóng. Giá dầu tăng vọt toàn cầu.","13","0"
"142","PV_0003","BEAT_06_03","PHASE_PRESENT","CRISIS","NARRATION","Retaliatory missiles and drones streak across the strait and slam into allied bases — in the Gulf, on the peninsula, on islands you had to look up on a map six weeks ago.","報復のミサイルとドローンが海峡を横切り、同盟基地に突き刺さる——湾岸、半島、六週間前に地図で調べなければならなかった島々に。","Tên lửa và drone trả đũa lao qua eo biển và đâm vào các căn cứ đồng minh — ở vịnh, trên bán đảo, trên những hòn đảo bạn phải tra bản đồ sáu tuần trước.","28","0"
"143","PV_0003","BEAT_06_03","PHASE_PRESENT","CRISIS","NARRATION","For one moment — screens flashing, phones buzzing, three generals talking at once — you lose the thread. All of it blurs. Then you blink, and it's back. You don't mention it.","一瞬——画面が点滅し、電話が鳴り、三人の将軍が同時に話す——糸を見失う。すべてがぼやける。そして瞬きすると、戻っている。何も言わない。","Trong một khoảnh khắc — màn hình nhấp nháy, điện thoại rung, ba tướng nói cùng lúc — bạn mất mạch. Tất cả nhoè đi. Rồi bạn chớp mắt, và nó trở lại. Bạn không nhắc đến.","28","0.5"
"144","PV_0003","BEAT_06_03","PHASE_PRESENT","CRISIS","NARRATION","Civilian casualties. The number depends on who's counting. You use the lower one.","民間人の死者。誰が数えるかで数字が変わる。あなたは低い方を使う。","Thương vong dân thường. Con số tuỳ ai đếm. Bạn dùng số thấp hơn.","10","0.5"
"145","PV_0003","BEAT_06_04","PHASE_PRESENT","CONFLICT","NARRATION","You brief every morning. The voice that hosted weekend television now reads casualty reports.","毎朝ブリーフィング。週末テレビの声が、今は死傷者報告を読む。","Bạn briefing mỗi sáng. Giọng nói từng dẫn TV cuối tuần giờ đọc báo cáo thương vong.","13","0"
"146","PV_0003","BEAT_06_04","PHASE_PRESENT","CONFLICT","NARRATION","The teleprompter is gone. The numbers are real. The names are real.","テレプロンプターはない。数字は本物。名前は本物。","Không còn máy nhắc chữ. Con số là thật. Tên tuổi là thật.","10","0.5"
"147","PV_0003","BEAT_06_04","PHASE_PRESENT","CONFLICT","NARRATION","At night you sit in the office alone. The screens are still on. The war doesn't have a closing time.","夜、一人でオフィスに座る。画面はまだついている。戦争に閉店時間はない。","Ban đêm bạn ngồi một mình trong phòng. Màn hình vẫn sáng. Chiến tranh không có giờ đóng cửa.","17","0"
"148","PV_0003","BEAT_06_04","PHASE_PRESENT","CONFLICT","NARRATION","There's a vending machine down the hall. You can hear it hum through the wall. You've been meaning to have it moved. You won't.","廊下の先に自動販売機がある。壁越しにブーンという音が聞こえる。移動させようと思っていた。しないだろう。","Có máy bán nước tự động cuối hành lang. Bạn nghe nó kêu vo vo qua tường. Bạn định cho dời đi. Bạn sẽ không làm.","23","0.5"
"149","PV_0003","BEAT_06_05","PHASE_PRESENT","REFLECT","NARRATION","You keep firing generals. Even mid-war. A dozen senior officers — removed, blocked, or forced out.","将軍を解任し続ける。戦時中でも。十数人の高官——解任、阻止、強制退役。","Bạn tiếp tục sa thải tướng. Ngay giữa chiến tranh. Hơn chục sĩ quan cấp cao — loại, chặn, ép nghỉ.","14","0"
"150","PV_0003","BEAT_06_05","PHASE_PRESENT","REFLECT","NARRATION","The ones who stay learn the lesson fast: disagreement is a career decision.","残った者はすぐに学ぶ：異議は昇進に関わる。","Người ở lại học nhanh: bất đồng là quyết định sự nghiệp.","11","0.5"
"151","PV_0003","BEAT_06_06","PHASE_PRESENT","CONSTRAINT","NARRATION","The president issues a 48-hour ultimatum on the strait. Open it, or everything falls.","大統領がeo biểnに48時間の最後通牒。開けるか、すべてが崩壊するか。","Tổng thống ra tối hậu thư 48 giờ cho eo biển. Mở ra, hoặc mọi thứ đổ xuống.","13","0"
"152","PV_0003","BEAT_06_06","PHASE_PRESENT","CONSTRAINT","NARRATION","You stand behind him at the press conference. You nod.","記者会見で彼の後ろに立つ。うなずく。","Bạn đứng sau ông ấy ở họp báo. Bạn gật đầu.","10","0"
"153","PV_0003","BEAT_06_06","PHASE_PRESENT","CONSTRAINT","NARRATION","Your father nodded like that once. At a dinner table in Minnesota. A long time ago.","父も昔そうやってうなずいた。ミネソタの夕食の席で。ずっと前に。","Cha bạn cũng từng gật đầu như vậy. Ở bàn ăn tối Minnesota. Rất lâu rồi.","16","0.5"
"154","PV_0003","BEAT_06_06","PHASE_PRESENT","CONSTRAINT","NARRATION","You wonder — just for a second — if the nod means the same thing now that it did then.","一瞬だけ思う——あのうなずきは今と当時で同じ意味なのかと。","Bạn tự hỏi — chỉ một giây — liệu cái gật đầu giờ có cùng ý nghĩa như lúc đó.","18","0.5"
"155","PV_0003","BEAT_06_07","PHASE_PRESENT","CONSTRAINT","NARRATION","Week six. The war has no end date. You don't set one.","六週目。戦争に終了日はない。あなたも設定しない。","Tuần thứ sáu. Chiến tranh không có ngày kết thúc. Bạn không đặt.","11","0"
"156","PV_0003","BEAT_06_07","PHASE_PRESENT","CONSTRAINT","NARRATION","They ask: 'When does it end?'","彼らは聞く：『いつ終わるのか？』","Họ hỏi: 'Bao giờ kết thúc?'","6","0"
"157","PV_0003","BEAT_06_07","PHASE_PRESENT","CONSTRAINT","WEIGHT_LINE","You answer like someone who has never doubted himself. Because you haven't.","自分を疑ったことのない人間のように答える。疑ったことがないから。","Bạn trả lời như người chưa bao giờ nghi ngờ bản thân. Vì bạn chưa bao giờ.","13","1.5"
"158","PV_0003","BEAT_06_08","PHASE_PRESENT","REFLECT","NARRATION","The dog tags are still there. Cold against your chest.","ドッグタグはまだそこにある。胸に冷たく触れる。","Thẻ bài vẫn đó. Lạnh trên ngực bạn.","8","0"
"159","PV_0003","BEAT_06_08","PHASE_PRESENT","REFLECT","NARRATION","Iraq to Iran. Twenty years apart. Still desert. Still war. Still you.","イラクからイランへ。二十年の間隔。まだ砂漠。まだ戦争。まだあなた。","Từ Iraq đến Iran. Hai mươi năm. Vẫn sa mạc. Vẫn chiến tranh. Vẫn bạn.","11","0"
"160","PV_0003","BEAT_06_09","PHASE_PRESENT","REFLECT","NARRATION","Somewhere in Minnesota, your father watches the news. He doesn't call.","ミネソタのどこかで、父がニュースを見ている。電話はしない。","Đâu đó ở Minnesota, cha bạn xem tin. Ông không gọi.","10","0"
"161","PV_0003","BEAT_06_09","PHASE_PRESENT","REFLECT","NARRATION","He just nods at the screen. You're sure of it.","ただ画面にうなずく。きっとそうだ。","Chỉ gật đầu trước màn hình. Bạn chắc vậy.","9","0.5"
"162","PV_0003","BEAT_06_09","PHASE_PRESENT","REFLECT","NARRATION","Or maybe he doesn't. Maybe he switched the channel. You'll never ask.","あるいはそうしないかもしれない。チャンネルを変えたかも。決して聞かない。","Hoặc có lẽ không. Có lẽ ông đổi kênh rồi. Bạn sẽ không bao giờ hỏi.","12","0.5"
"163","PV_0003","BEAT_07_01","CALLBACK_CLOSE","CALLBACK","NARRATION","Thirty men in a platoon. Three million under your command.","小隊の三十人。指揮下の三百万人。","Ba mươi người trong trung đội. Ba triệu dưới quyền bạn.","8","0"
"164","PV_0003","BEAT_07_01","CALLBACK_CLOSE","CALLBACK","NARRATION","The man leading both is the same man. Same dog tags. Same certainty.","両方を率いる人間は同じ人間。同じドッグタグ。同じ確信。","Người chỉ huy cả hai là cùng một người. Cùng thẻ bài. Cùng sự chắc chắn.","13","0"
"165","PV_0003","BEAT_07_01","CALLBACK_CLOSE","CALLBACK","WEIGHT_LINE","The distance between thirty and three million — that's where everything lives.","三十と三百万の距離——そこにすべてがある。","Khoảng cách giữa ba mươi và ba triệu — đó là nơi tất cả tồn tại.","11","1.5"
"166","PV_0003","BEAT_07_02","CALLBACK_CLOSE","CTA","NARRATION","And you're still standing in it. Feet apart. Jaw set.","そしてまだその中に立っている。足を開き。顎を固く。","Và bạn vẫn đứng trong đó. Hai chân mở. Hàm nghiến.","10","0"
"167","PV_0003","BEAT_07_02","CALLBACK_CLOSE","CTA","WEIGHT_LINE","The way you've always stood. The only way you know.","昔からそう立ってきた。知っている唯一のやり方。","Cách bạn luôn đứng. Cách duy nhất bạn biết.","9","2.0"
